transaction_id,account_id,transaction_type,amount
TXN01300051,ACC124794,UPI,28820
TXN01300052,ACC102287,CREDIT,22845
TXN01300053,ACC027108,UPI,6389
TXN01300054,ACC018871,DEBIT,36768
TXN01300055,ACC054049,TRANSFER,22342
TXN01300056,ACC062691,TRANSFER,33204
TXN01300057,ACC005506,TRANSFER,13257
TXN01300058,ACC067319,UPI,6026
TXN01300059,ACC137930,CREDIT,22202
TXN01300060,ACC149312,TRANSFER,173
TXN01300061,ACC020251,DEBIT,19001
TXN01300062,ACC018259,UPI,44797
TXN01300063,ACC073392,UPI,2501
TXN01300064,ACC001691,UPI,26709
TXN01300065,ACC046723,DEBIT,4112
TXN01300066,ACC135737,UPI,33065
TXN01300067,ACC067549,TRANSFER,18872
TXN01300068,ACC126668,CREDIT,29213
TXN01300069,ACC101405,CREDIT,18392
TXN01300070,ACC030277,DEBIT,29980
TXN01300071,ACC118410,DEBIT,12499
TXN01300072,ACC050910,DEBIT,35141
TXN01300073,ACC011326,UPI,19585
TXN01300074,ACC090429,TRANSFER,18588
TXN01300075,ACC042281,CREDIT,2810
TXN01300076,ACC113514,TRANSFER,49765
TXN01300077,ACC102076,TRANSFER,18731
TXN01300078,ACC109142,TRANSFER,43661
TXN01300079,ACC066752,CREDIT,23325
TXN01300080,ACC129806,UPI,28480
TXN01300081,ACC041148,TRANSFER,18412
TXN01300082,ACC034598,UPI,1772
TXN01300083,ACC111015,TRANSFER,6272
TXN01300084,ACC032424,UPI,35391
TXN01300085,ACC000331,UPI,29888
TXN01300086,ACC039843,DEBIT,24526
TXN01300087,ACC055309,DEBIT,29030
TXN01300088,ACC055656,TRANSFER,18059
TXN01300089,ACC109425,TRANSFER,36191
TXN01300090,ACC005470,DEBIT,48001
TXN01300091,ACC104034,DEBIT,22538
TXN01300092,ACC050680,UPI,16950
TXN01300093,ACC103859,TRANSFER,23256
TXN01300094,ACC072874,DEBIT,33574
TXN01300095,ACC045525,TRANSFER,16855
TXN01300096,ACC082715,TRANSFER,47496
TXN01300097,ACC029686,TRANSFER,4432
TXN01300098,ACC124115,TRANSFER,30399
TXN01300099,ACC071350,DEBIT,2438
TXN01300100,ACC018974,CREDIT,1891
TXN01300101,ACC045042,UPI,24176
TXN01300102,ACC019095,UPI,39022
TXN01300103,ACC076381,UPI,46530
TXN01300104,ACC093182,TRANSFER,22222
TXN01300105,ACC074955,TRANSFER,26769
TXN01300106,ACC141200,UPI,16038
TXN01300107,ACC020378,DEBIT,40177
TXN01300108,ACC029649,CREDIT,22847
TXN01300109,ACC071723,CREDIT,14959
TXN01300110,ACC110874,TRANSFER,19363
TXN01300111,ACC025209,DEBIT,38157
TXN01300112,ACC143618,CREDIT,11823
TXN01300113,ACC099684,TRANSFER,23473
TXN01300114,ACC121814,DEBIT,3288
TXN01300115,ACC143973,TRANSFER,10090
TXN01300116,ACC050329,TRANSFER,23560
TXN01300117,ACC114353,TRANSFER,15911
TXN01300118,ACC005783,DEBIT,33942
TXN01300119,ACC105194,CREDIT,790
TXN01300120,ACC085112,CREDIT,47993
TXN01300121,ACC033284,CREDIT,41218
TXN01300122,ACC031355,DEBIT,2501
TXN01300123,ACC065085,TRANSFER,37472
TXN01300124,ACC015915,CREDIT,9785
TXN01300125,ACC111969,DEBIT,20171
TXN01300126,ACC062177,TRANSFER,130
TXN01300127,ACC024921,CREDIT,25867
TXN01300128,ACC083310,TRANSFER,48798
TXN01300129,ACC101402,TRANSFER,10445
TXN01300130,ACC103923,TRANSFER,22790
TXN01300131,ACC022493,CREDIT,28906
TXN01300132,ACC126572,UPI,46612
TXN01300133,ACC082664,UPI,41161
TXN01300134,ACC097035,CREDIT,48932
TXN01300135,ACC132285,CREDIT,19130
TXN01300136,ACC035600,UPI,44808
TXN01300137,ACC127636,UPI,31558
TXN01300138,ACC040185,DEBIT,11961
TXN01300139,ACC119427,TRANSFER,1415
TXN01300140,ACC035035,DEBIT,25840
TXN01300141,ACC088521,UPI,38920
TXN01300142,ACC097382,TRANSFER,12825
TXN01300143,ACC018957,CREDIT,40843
TXN01300144,ACC084297,UPI,12111
TXN01300145,ACC131335,TRANSFER,8416
TXN01300146,ACC129299,CREDIT,30224
TXN01300147,ACC123389,TRANSFER,30214
TXN01300148,ACC023869,UPI,47729
TXN01300149,ACC025201,UPI,38421
TXN01300150,ACC057760,CREDIT,16305
TXN01300151,ACC103756,DEBIT,2227
TXN01300152,ACC063996,CREDIT,30411
TXN01300153,ACC143254,CREDIT,29125
TXN01300154,ACC119758,TRANSFER,4756
TXN01300155,ACC063566,CREDIT,34169
TXN01300156,ACC130445,TRANSFER,43393
TXN01300157,ACC025542,TRANSFER,2196
TXN01300158,ACC073083,DEBIT,32355
TXN01300159,ACC132287,TRANSFER,46797
TXN01300160,ACC003130,CREDIT,18865
TXN01300161,ACC022729,CREDIT,21640
TXN01300162,ACC061673,CREDIT,8643
TXN01300163,ACC112386,DEBIT,20956
TXN01300164,ACC085969,UPI,32209
TXN01300165,ACC079054,DEBIT,4698
TXN01300166,ACC142577,UPI,37361
TXN01300167,ACC034442,UPI,485
TXN01300168,ACC008208,UPI,48259
TXN01300169,ACC058664,DEBIT,6112
TXN01300170,ACC062899,UPI,25731
TXN01300171,ACC021998,DEBIT,20669
TXN01300172,ACC007624,CREDIT,4956
TXN01300173,ACC122411,CREDIT,8477
TXN01300174,ACC022926,UPI,28802
TXN01300175,ACC050987,CREDIT,18869
TXN01300176,ACC057766,DEBIT,13985
TXN01300177,ACC001042,TRANSFER,9310
TXN01300178,ACC049227,UPI,31800
TXN01300179,ACC134095,CREDIT,34216
TXN01300180,ACC041724,UPI,40484
TXN01300181,ACC130704,TRANSFER,191
TXN01300182,ACC011387,UPI,6196
TXN01300183,ACC092589,TRANSFER,9547
TXN01300184,ACC024818,UPI,5383
TXN01300185,ACC031251,CREDIT,32748
TXN01300186,ACC144622,TRANSFER,23475
TXN01300187,ACC086704,CREDIT,12307
TXN01300188,ACC046206,CREDIT,21613
TXN01300189,ACC145777,DEBIT,13175
TXN01300190,ACC147197,DEBIT,3525
TXN01300191,ACC095233,CREDIT,2240
TXN01300192,ACC122328,DEBIT,39444
TXN01300193,ACC000605,UPI,18723
TXN01300194,ACC089157,TRANSFER,38996
TXN01300195,ACC052150,UPI,32115
TXN01300196,ACC049877,CREDIT,33631
TXN01300197,ACC034712,CREDIT,49841
TXN01300198,ACC021869,UPI,8820
TXN01300199,ACC148284,CREDIT,37798
TXN01300200,ACC034009,UPI,37126
TXN01300201,ACC114284,TRANSFER,14562
TXN01300202,ACC025256,TRANSFER,15876
TXN01300203,ACC122483,UPI,25246
TXN01300204,ACC095845,TRANSFER,13405
TXN01300205,ACC147395,DEBIT,32514
TXN01300206,ACC141772,UPI,15448
TXN01300207,ACC137815,TRANSFER,13701
TXN01300208,ACC129720,CREDIT,47101
TXN01300209,ACC021725,UPI,44199
TXN01300210,ACC020619,TRANSFER,14563
TXN01300211,ACC059624,DEBIT,5717
TXN01300212,ACC013067,UPI,13989
TXN01300213,ACC043405,UPI,7337
TXN01300214,ACC004369,UPI,18373
TXN01300215,ACC069594,DEBIT,22343
TXN01300216,ACC105176,DEBIT,383
TXN01300217,ACC051291,UPI,22632
TXN01300218,ACC132886,DEBIT,43461
TXN01300219,ACC147314,DEBIT,28522
TXN01300220,ACC119931,CREDIT,13399
TXN01300221,ACC139955,UPI,13461
TXN01300222,ACC001136,TRANSFER,44423
TXN01300223,ACC065640,DEBIT,6833
TXN01300224,ACC094053,DEBIT,17957
TXN01300225,ACC012747,DEBIT,41972
TXN01300226,ACC003689,TRANSFER,6469
TXN01300227,ACC132181,UPI,20030
TXN01300228,ACC091992,DEBIT,48353
TXN01300229,ACC046567,UPI,35945
TXN01300230,ACC096847,DEBIT,12763
TXN01300231,ACC057118,CREDIT,47560
TXN01300232,ACC042555,CREDIT,48948
TXN01300233,ACC129444,TRANSFER,2626
TXN01300234,ACC001453,CREDIT,35644
TXN01300235,ACC070309,DEBIT,33464
TXN01300236,ACC038524,UPI,5552
TXN01300237,ACC089710,TRANSFER,21493
TXN01300238,ACC000208,DEBIT,36020
TXN01300239,ACC146934,TRANSFER,1973
TXN01300240,ACC095874,DEBIT,42825
TXN01300241,ACC001396,DEBIT,34119
TXN01300242,ACC025222,DEBIT,31621
TXN01300243,ACC139855,CREDIT,41542
TXN01300244,ACC072955,UPI,23561
TXN01300245,ACC132726,UPI,29582
TXN01300246,ACC006254,TRANSFER,32447
TXN01300247,ACC125074,UPI,40002
TXN01300248,ACC114614,UPI,27104
TXN01300249,ACC127460,DEBIT,33484
TXN01300250,ACC033574,TRANSFER,15010
TXN01300251,ACC149803,UPI,1396
TXN01300252,ACC127799,TRANSFER,12226
TXN01300253,ACC017934,CREDIT,2652
TXN01300254,ACC004377,TRANSFER,7382
TXN01300255,ACC038944,DEBIT,12109
TXN01300256,ACC142206,TRANSFER,5679
TXN01300257,ACC105535,DEBIT,41578
TXN01300258,ACC022513,TRANSFER,27866
TXN01300259,ACC077669,DEBIT,40866
TXN01300260,ACC019472,DEBIT,3253
TXN01300261,ACC109159,DEBIT,36475
TXN01300262,ACC032630,TRANSFER,13790
TXN01300263,ACC076739,DEBIT,15084
TXN01300264,ACC117798,DEBIT,31403
TXN01300265,ACC080111,TRANSFER,39231
TXN01300266,ACC052576,TRANSFER,44301
TXN01300267,ACC148839,TRANSFER,14385
TXN01300268,ACC121020,TRANSFER,13646
TXN01300269,ACC112119,DEBIT,42035
TXN01300270,ACC075113,DEBIT,31882
TXN01300271,ACC059561,CREDIT,2030
TXN01300272,ACC025262,CREDIT,33328
TXN01300273,ACC011839,TRANSFER,25115
TXN01300274,ACC058370,TRANSFER,16472
TXN01300275,ACC091405,UPI,31535
TXN01300276,ACC003415,CREDIT,12542
TXN01300277,ACC043816,DEBIT,26970
TXN01300278,ACC026427,TRANSFER,6600
TXN01300279,ACC116545,CREDIT,15568
TXN01300280,ACC107420,CREDIT,32368
TXN01300281,ACC000886,TRANSFER,10247
TXN01300282,ACC033087,DEBIT,36853
TXN01300283,ACC060385,CREDIT,18073
TXN01300284,ACC098631,UPI,5948
TXN01300285,ACC087177,CREDIT,20750
TXN01300286,ACC030225,TRANSFER,28179
TXN01300287,ACC078044,UPI,23178
TXN01300288,ACC044384,TRANSFER,31831
TXN01300289,ACC086065,CREDIT,20492
TXN01300290,ACC040442,DEBIT,21163
TXN01300291,ACC051082,CREDIT,6553
TXN01300292,ACC122127,TRANSFER,42409
TXN01300293,ACC109545,CREDIT,21546
TXN01300294,ACC039161,DEBIT,9222
TXN01300295,ACC003021,CREDIT,8478
TXN01300296,ACC140603,UPI,22457
TXN01300297,ACC053894,TRANSFER,20739
TXN01300298,ACC022541,UPI,41608
TXN01300299,ACC144680,UPI,14746
TXN01300300,ACC004839,UPI,32603
TXN01300301,ACC075748,TRANSFER,44155
TXN01300302,ACC124880,UPI,38459
TXN01300303,ACC076622,TRANSFER,35571
TXN01300304,ACC031427,UPI,24518
TXN01300305,ACC127471,UPI,45677
TXN01300306,ACC144115,DEBIT,22532
TXN01300307,ACC007528,DEBIT,45063
TXN01300308,ACC144077,DEBIT,27581
TXN01300309,ACC066588,TRANSFER,9082
TXN01300310,ACC038655,CREDIT,45246
TXN01300311,ACC073608,UPI,21448
TXN01300312,ACC144183,UPI,20636
TXN01300313,ACC149600,DEBIT,23992
TXN01300314,ACC006977,CREDIT,37252
TXN01300315,ACC048284,TRANSFER,18461
TXN01300316,ACC109641,UPI,22202
TXN01300317,ACC020689,DEBIT,47729
TXN01300318,ACC029574,TRANSFER,7519
TXN01300319,ACC106144,TRANSFER,4304
TXN01300320,ACC023931,DEBIT,39568
TXN01300321,ACC096767,UPI,40138
TXN01300322,ACC046157,CREDIT,36915
TXN01300323,ACC111323,DEBIT,47848
TXN01300324,ACC089628,DEBIT,10454
TXN01300325,ACC090482,CREDIT,46897
TXN01300326,ACC133295,TRANSFER,37485
TXN01300327,ACC059128,DEBIT,15530
TXN01300328,ACC117738,DEBIT,3192
TXN01300329,ACC124578,UPI,40051
TXN01300330,ACC119197,TRANSFER,27999
TXN01300331,ACC058933,TRANSFER,27570
TXN01300332,ACC032107,CREDIT,29498
TXN01300333,ACC067267,CREDIT,35261
TXN01300334,ACC026834,DEBIT,31664
TXN01300335,ACC103246,UPI,22037
TXN01300336,ACC140903,CREDIT,47117
TXN01300337,ACC101229,CREDIT,10186
TXN01300338,ACC131738,DEBIT,7071
TXN01300339,ACC138971,CREDIT,6316
TXN01300340,ACC072295,TRANSFER,49373
TXN01300341,ACC025228,DEBIT,27639
TXN01300342,ACC020370,UPI,17732
TXN01300343,ACC034182,TRANSFER,2570
TXN01300344,ACC061514,CREDIT,20957
TXN01300345,ACC007146,TRANSFER,15684
TXN01300346,ACC031326,TRANSFER,10458
TXN01300347,ACC007236,DEBIT,19669
TXN01300348,ACC108996,DEBIT,27084
TXN01300349,ACC011560,UPI,10261
TXN01300350,ACC034015,TRANSFER,30753
TXN01300351,ACC105187,TRANSFER,49325
TXN01300352,ACC019000,TRANSFER,21073
TXN01300353,ACC021904,CREDIT,45687
TXN01300354,ACC070404,TRANSFER,25032
TXN01300355,ACC025513,TRANSFER,19267
TXN01300356,ACC149301,UPI,48412
TXN01300357,ACC023196,DEBIT,33446
TXN01300358,ACC140674,UPI,44831
TXN01300359,ACC064073,DEBIT,17213
TXN01300360,ACC115093,DEBIT,45519
TXN01300361,ACC009495,UPI,20748
TXN01300362,ACC114662,DEBIT,11547
TXN01300363,ACC137838,UPI,49343
TXN01300364,ACC107195,UPI,32803
TXN01300365,ACC068550,DEBIT,19690
TXN01300366,ACC041093,CREDIT,45114
TXN01300367,ACC025398,DEBIT,8093
TXN01300368,ACC126835,DEBIT,20373
TXN01300369,ACC069427,UPI,29727
TXN01300370,ACC014337,UPI,9267
TXN01300371,ACC012396,CREDIT,48229
TXN01300372,ACC052085,UPI,5299
TXN01300373,ACC098101,TRANSFER,48973
TXN01300374,ACC005286,TRANSFER,32388
TXN01300375,ACC001562,DEBIT,17797
TXN01300376,ACC065694,UPI,25573
TXN01300377,ACC105426,CREDIT,1364
TXN01300378,ACC043397,CREDIT,15270
TXN01300379,ACC128595,TRANSFER,23035
TXN01300380,ACC089805,DEBIT,20287
TXN01300381,ACC137021,DEBIT,813
TXN01300382,ACC039993,CREDIT,8690
TXN01300383,ACC009416,TRANSFER,19799
TXN01300384,ACC143818,CREDIT,47217
TXN01300385,ACC127676,DEBIT,7115
TXN01300386,ACC115411,CREDIT,26834
TXN01300387,ACC142791,CREDIT,36294
TXN01300388,ACC007293,CREDIT,18773
TXN01300389,ACC099736,CREDIT,8571
TXN01300390,ACC115152,UPI,2642
TXN01300391,ACC035460,CREDIT,13705
TXN01300392,ACC113452,CREDIT,4597
TXN01300393,ACC063872,UPI,23781
TXN01300394,ACC097257,TRANSFER,13533
TXN01300395,ACC126192,UPI,43120
TXN01300396,ACC053504,UPI,48392
TXN01300397,ACC054713,UPI,32597
TXN01300398,ACC051977,DEBIT,36237
TXN01300399,ACC065859,TRANSFER,31548
TXN01300400,ACC064668,UPI,32720
TXN01300401,ACC128371,CREDIT,32005
TXN01300402,ACC053307,CREDIT,38538
TXN01300403,ACC141140,TRANSFER,42056
TXN01300404,ACC114929,UPI,25573
TXN01300405,ACC080500,TRANSFER,47024
TXN01300406,ACC010742,CREDIT,30976
TXN01300407,ACC100611,TRANSFER,35198
TXN01300408,ACC107400,DEBIT,48330
TXN01300409,ACC085544,CREDIT,12500
TXN01300410,ACC136317,TRANSFER,46538
TXN01300411,ACC121335,CREDIT,35730
TXN01300412,ACC128403,UPI,11158
TXN01300413,ACC118027,UPI,23241
TXN01300414,ACC139485,UPI,38318
TXN01300415,ACC079079,UPI,9031
TXN01300416,ACC117448,TRANSFER,30011
TXN01300417,ACC044776,CREDIT,35845
TXN01300418,ACC037189,UPI,16463
TXN01300419,ACC035284,DEBIT,20488
TXN01300420,ACC032345,TRANSFER,4453
TXN01300421,ACC037134,CREDIT,49413
TXN01300422,ACC075585,CREDIT,2022
TXN01300423,ACC123008,UPI,14549
TXN01300424,ACC113178,DEBIT,35487
TXN01300425,ACC002652,DEBIT,2278
TXN01300426,ACC002758,CREDIT,24850
TXN01300427,ACC001031,TRANSFER,32611
TXN01300428,ACC147225,DEBIT,11854
TXN01300429,ACC123036,DEBIT,43393
TXN01300430,ACC109759,DEBIT,16730
TXN01300431,ACC097066,UPI,150
TXN01300432,ACC005148,UPI,23305
TXN01300433,ACC074526,TRANSFER,11098
TXN01300434,ACC068972,CREDIT,23120
TXN01300435,ACC088931,UPI,14228
TXN01300436,ACC026732,CREDIT,27645
TXN01300437,ACC091221,UPI,25353
TXN01300438,ACC102770,TRANSFER,16655
TXN01300439,ACC136092,UPI,48946
TXN01300440,ACC008646,CREDIT,10245
TXN01300441,ACC143133,UPI,9178
TXN01300442,ACC033326,UPI,11146
TXN01300443,ACC107845,TRANSFER,25202
TXN01300444,ACC033730,DEBIT,31175
TXN01300445,ACC100554,TRANSFER,11711
TXN01300446,ACC122147,CREDIT,23076
TXN01300447,ACC096055,CREDIT,22307
TXN01300448,ACC053598,UPI,29433
TXN01300449,ACC098775,TRANSFER,21008
TXN01300450,ACC124642,CREDIT,2886
TXN01300451,ACC065726,TRANSFER,28402
TXN01300452,ACC031031,CREDIT,5457
TXN01300453,ACC003813,TRANSFER,41049
TXN01300454,ACC036616,CREDIT,26401
TXN01300455,ACC094898,TRANSFER,43006
TXN01300456,ACC038247,CREDIT,37895
TXN01300457,ACC135380,DEBIT,20612
TXN01300458,ACC003428,UPI,39958
TXN01300459,ACC025924,CREDIT,22966
TXN01300460,ACC003435,UPI,39274
TXN01300461,ACC141551,TRANSFER,16098
TXN01300462,ACC112250,TRANSFER,4200
TXN01300463,ACC103124,DEBIT,23684
TXN01300464,ACC149918,CREDIT,45888
TXN01300465,ACC072363,CREDIT,48880
TXN01300466,ACC007159,TRANSFER,310
TXN01300467,ACC146653,CREDIT,24715
TXN01300468,ACC040203,DEBIT,12078
TXN01300469,ACC030405,TRANSFER,27010
TXN01300470,ACC121561,CREDIT,26712
TXN01300471,ACC035853,DEBIT,10942
TXN01300472,ACC118374,UPI,27028
TXN01300473,ACC023138,CREDIT,24425
TXN01300474,ACC055451,DEBIT,35949
TXN01300475,ACC036739,UPI,49168
TXN01300476,ACC038377,DEBIT,30536
TXN01300477,ACC074607,UPI,34061
TXN01300478,ACC006906,CREDIT,37250
TXN01300479,ACC121033,TRANSFER,41950
TXN01300480,ACC056599,DEBIT,30552
TXN01300481,ACC057562,UPI,25949
TXN01300482,ACC070626,DEBIT,42229
TXN01300483,ACC089123,CREDIT,2797
TXN01300484,ACC049581,TRANSFER,13563
TXN01300485,ACC128962,CREDIT,11463
TXN01300486,ACC056904,UPI,40388
TXN01300487,ACC022077,TRANSFER,21437
TXN01300488,ACC064364,TRANSFER,48432
TXN01300489,ACC053223,TRANSFER,39576
TXN01300490,ACC112716,DEBIT,12053
TXN01300491,ACC009781,TRANSFER,42103
TXN01300492,ACC021937,UPI,20543
TXN01300493,ACC123780,TRANSFER,47827
TXN01300494,ACC086827,CREDIT,42563
TXN01300495,ACC125051,CREDIT,18980
TXN01300496,ACC029008,CREDIT,49918
TXN01300497,ACC058837,CREDIT,3257
TXN01300498,ACC102415,TRANSFER,6068
TXN01300499,ACC060052,UPI,34880
TXN01300500,ACC066490,TRANSFER,43316
TXN01300501,ACC143595,DEBIT,49279
TXN01300502,ACC034641,DEBIT,25145
TXN01300503,ACC021061,DEBIT,47608
TXN01300504,ACC087647,TRANSFER,15125
TXN01300505,ACC041518,TRANSFER,29855
TXN01300506,ACC125142,DEBIT,14908
TXN01300507,ACC105650,TRANSFER,29706
TXN01300508,ACC110191,UPI,28448
TXN01300509,ACC135913,DEBIT,19214
TXN01300510,ACC041833,UPI,19897
TXN01300511,ACC000567,DEBIT,36473
TXN01300512,ACC080897,DEBIT,36930
TXN01300513,ACC141308,CREDIT,30934
TXN01300514,ACC089618,DEBIT,2178
TXN01300515,ACC040365,UPI,45785
TXN01300516,ACC046614,UPI,8150
TXN01300517,ACC044411,CREDIT,11310
TXN01300518,ACC087942,DEBIT,20318
TXN01300519,ACC012597,TRANSFER,25408
TXN01300520,ACC089447,DEBIT,7282
TXN01300521,ACC132649,UPI,47764
TXN01300522,ACC057272,TRANSFER,30012
TXN01300523,ACC050219,UPI,6552
TXN01300524,ACC019258,TRANSFER,45906
TXN01300525,ACC021943,CREDIT,15746
TXN01300526,ACC109102,TRANSFER,5476
TXN01300527,ACC006195,TRANSFER,13577
TXN01300528,ACC129625,DEBIT,15084
TXN01300529,ACC093342,DEBIT,20173
TXN01300530,ACC043255,TRANSFER,38661
TXN01300531,ACC124365,TRANSFER,41345
TXN01300532,ACC029644,DEBIT,35595
TXN01300533,ACC029021,TRANSFER,7326
TXN01300534,ACC137757,DEBIT,48185
TXN01300535,ACC121032,UPI,19699
TXN01300536,ACC063286,TRANSFER,2250
TXN01300537,ACC050132,CREDIT,30761
TXN01300538,ACC016088,UPI,18191
TXN01300539,ACC054022,TRANSFER,45722
TXN01300540,ACC059385,TRANSFER,26879
TXN01300541,ACC033317,CREDIT,23507
TXN01300542,ACC104184,DEBIT,27564
TXN01300543,ACC010731,CREDIT,22498
TXN01300544,ACC047518,TRANSFER,36506
TXN01300545,ACC046791,CREDIT,45049
TXN01300546,ACC058809,DEBIT,19050
TXN01300547,ACC126157,TRANSFER,22636
TXN01300548,ACC022014,CREDIT,615
TXN01300549,ACC056359,UPI,17330
TXN01300550,ACC023543,DEBIT,36165
TXN01300551,ACC070950,DEBIT,498
TXN01300552,ACC003352,CREDIT,26107
TXN01300553,ACC138586,TRANSFER,26880
TXN01300554,ACC071585,DEBIT,24225
TXN01300555,ACC017698,CREDIT,17525
TXN01300556,ACC025058,CREDIT,36825
TXN01300557,ACC042655,TRANSFER,3727
TXN01300558,ACC024710,DEBIT,17560
TXN01300559,ACC105319,UPI,11710
TXN01300560,ACC084974,DEBIT,4764
TXN01300561,ACC095448,TRANSFER,49166
TXN01300562,ACC027748,DEBIT,43802
TXN01300563,ACC070906,CREDIT,34511
TXN01300564,ACC036091,UPI,18946
TXN01300565,ACC076306,DEBIT,22717
TXN01300566,ACC099391,TRANSFER,32250
TXN01300567,ACC072344,TRANSFER,9953
TXN01300568,ACC094628,TRANSFER,25477
TXN01300569,ACC077107,DEBIT,11740
TXN01300570,ACC103171,UPI,41180
TXN01300571,ACC066658,UPI,41021
TXN01300572,ACC018935,TRANSFER,43873
TXN01300573,ACC120607,CREDIT,19222
TXN01300574,ACC082086,TRANSFER,467
TXN01300575,ACC022757,DEBIT,28276
TXN01300576,ACC090186,UPI,9975
TXN01300577,ACC005064,CREDIT,45493
TXN01300578,ACC028868,DEBIT,34502
TXN01300579,ACC029855,UPI,11069
TXN01300580,ACC005327,CREDIT,48118
TXN01300581,ACC115863,DEBIT,44778
TXN01300582,ACC063875,UPI,15903
TXN01300583,ACC009230,TRANSFER,18319
TXN01300584,ACC007507,CREDIT,8141
TXN01300585,ACC100295,CREDIT,26091
TXN01300586,ACC051642,TRANSFER,2126
TXN01300587,ACC053895,CREDIT,10359
TXN01300588,ACC021362,UPI,37456
TXN01300589,ACC018965,CREDIT,23864
TXN01300590,ACC045795,TRANSFER,46238
TXN01300591,ACC041520,UPI,34851
TXN01300592,ACC017159,UPI,33363
TXN01300593,ACC128043,UPI,39094
TXN01300594,ACC118553,TRANSFER,28758
TXN01300595,ACC076682,DEBIT,24089
TXN01300596,ACC099953,CREDIT,43671
TXN01300597,ACC133934,CREDIT,12071
TXN01300598,ACC020977,TRANSFER,39533
TXN01300599,ACC037619,TRANSFER,45338
TXN01300600,ACC142891,UPI,22547
TXN01300601,ACC124372,DEBIT,15163
TXN01300602,ACC108656,DEBIT,1588
TXN01300603,ACC061298,TRANSFER,1776
TXN01300604,ACC022839,TRANSFER,35690
TXN01300605,ACC049389,CREDIT,35881
TXN01300606,ACC145695,DEBIT,4138
TXN01300607,ACC008488,DEBIT,26975
TXN01300608,ACC087966,DEBIT,39153
TXN01300609,ACC027856,CREDIT,40468
TXN01300610,ACC056509,TRANSFER,38464
TXN01300611,ACC118619,UPI,43515
TXN01300612,ACC109874,DEBIT,21049
TXN01300613,ACC058693,CREDIT,19179
TXN01300614,ACC149791,TRANSFER,31830
TXN01300615,ACC140476,TRANSFER,22950
TXN01300616,ACC004618,UPI,20698
TXN01300617,ACC061092,TRANSFER,2986
TXN01300618,ACC004403,DEBIT,23941
TXN01300619,ACC001218,UPI,19052
TXN01300620,ACC002002,CREDIT,1077
TXN01300621,ACC032400,UPI,46823
TXN01300622,ACC128026,CREDIT,13945
TXN01300623,ACC084252,UPI,49853
TXN01300624,ACC125241,UPI,3223
TXN01300625,ACC147079,TRANSFER,14292
TXN01300626,ACC004529,CREDIT,41833
TXN01300627,ACC136965,TRANSFER,10573
TXN01300628,ACC085463,CREDIT,6423
TXN01300629,ACC135524,UPI,32623
TXN01300630,ACC134464,CREDIT,20591
TXN01300631,ACC147364,CREDIT,40141
TXN01300632,ACC038625,CREDIT,15137
TXN01300633,ACC080672,DEBIT,4188
TXN01300634,ACC080088,TRANSFER,8709
TXN01300635,ACC103602,DEBIT,48431
TXN01300636,ACC094454,UPI,40429
TXN01300637,ACC005805,CREDIT,40892
TXN01300638,ACC091609,DEBIT,32323
TXN01300639,ACC009596,TRANSFER,20273
TXN01300640,ACC024861,TRANSFER,17405
TXN01300641,ACC011525,UPI,31355
