transaction_id,account_id,transaction_type,amount
TXN00800255,ACC138688,UPI,43108
TXN00800256,ACC081474,UPI,2941
TXN00800257,ACC106439,CREDIT,11925
TXN00800258,ACC048320,UPI,41642
TXN00800259,ACC101831,TRANSFER,25550
TXN00800260,ACC027991,DEBIT,10694
TXN00800261,ACC094209,UPI,31855
TXN00800262,ACC032619,TRANSFER,22329
TXN00800263,ACC011456,UPI,10449
TXN00800264,ACC021915,UPI,12580
TXN00800265,ACC069578,UPI,41092
TXN00800266,ACC074837,UPI,35886
TXN00800267,ACC124703,CREDIT,9975
TXN00800268,ACC122661,TRANSFER,34244
TXN00800269,ACC099365,CREDIT,24004
TXN00800270,ACC098646,CREDIT,20215
TXN00800271,ACC037113,CREDIT,2411
TXN00800272,ACC058409,CREDIT,32463
TXN00800273,ACC005274,DEBIT,24708
TXN00800274,ACC135075,DEBIT,28225
TXN00800275,ACC036108,DEBIT,1373
TXN00800276,ACC080922,TRANSFER,22500
TXN00800277,ACC016891,UPI,6813
TXN00800278,ACC062416,CREDIT,48082
TXN00800279,ACC145881,UPI,15696
TXN00800280,ACC035410,UPI,44790
TXN00800281,ACC149265,CREDIT,46100
TXN00800282,ACC037699,DEBIT,18504
TXN00800283,ACC095217,DEBIT,16638
TXN00800284,ACC062132,UPI,21773
TXN00800285,ACC056302,UPI,18907
TXN00800286,ACC021315,CREDIT,5935
TXN00800287,ACC129783,CREDIT,24693
TXN00800288,ACC033334,CREDIT,33372
TXN00800289,ACC149184,CREDIT,33255
TXN00800290,ACC015160,UPI,38461
TXN00800291,ACC099092,UPI,12880
TXN00800292,ACC065901,UPI,1850
TXN00800293,ACC062643,TRANSFER,10651
TXN00800294,ACC047368,DEBIT,37599
TXN00800295,ACC101190,TRANSFER,2258
TXN00800296,ACC130304,UPI,12956
TXN00800297,ACC038723,DEBIT,45230
TXN00800298,ACC050685,TRANSFER,2009
TXN00800299,ACC127508,TRANSFER,41381
TXN00800300,ACC129249,CREDIT,35243
TXN00800301,ACC021134,UPI,10505
TXN00800302,ACC042261,DEBIT,27823
TXN00800303,ACC092092,UPI,39335
TXN00800304,ACC050604,CREDIT,8424
TXN00800305,ACC078685,TRANSFER,19534
TXN00800306,ACC021623,CREDIT,1924
TXN00800307,ACC149400,UPI,16215
TXN00800308,ACC009733,DEBIT,1265
TXN00800309,ACC071834,DEBIT,13801
TXN00800310,ACC147954,UPI,25133
TXN00800311,ACC076953,CREDIT,44220
TXN00800312,ACC071536,TRANSFER,49610
TXN00800313,ACC076332,DEBIT,15551
TXN00800314,ACC027004,DEBIT,49525
TXN00800315,ACC061926,DEBIT,15608
TXN00800316,ACC004670,DEBIT,47976
TXN00800317,ACC020252,CREDIT,10622
TXN00800318,ACC029836,UPI,40958
TXN00800319,ACC119651,DEBIT,18977
TXN00800320,ACC111438,CREDIT,34501
TXN00800321,ACC074475,UPI,40473
TXN00800322,ACC017327,DEBIT,34731
TXN00800323,ACC073401,CREDIT,14215
TXN00800324,ACC134278,UPI,14784
TXN00800325,ACC012176,UPI,45112
TXN00800326,ACC109157,CREDIT,23271
TXN00800327,ACC108566,CREDIT,25764
TXN00800328,ACC028189,CREDIT,10721
TXN00800329,ACC086040,CREDIT,18925
TXN00800330,ACC139377,DEBIT,25679
TXN00800331,ACC096016,DEBIT,6134
TXN00800332,ACC114690,UPI,11285
TXN00800333,ACC028645,DEBIT,8384
TXN00800334,ACC148750,CREDIT,7490
TXN00800335,ACC060571,DEBIT,29252
TXN00800336,ACC088539,TRANSFER,8577
TXN00800337,ACC047600,UPI,13664
TXN00800338,ACC004706,TRANSFER,49845
TXN00800339,ACC123752,CREDIT,25725
TXN00800340,ACC134353,TRANSFER,27455
TXN00800341,ACC042100,DEBIT,39780
TXN00800342,ACC035621,UPI,3400
TXN00800343,ACC067309,CREDIT,34587
TXN00800344,ACC087147,UPI,16133
TXN00800345,ACC006898,TRANSFER,32813
TXN00800346,ACC029431,TRANSFER,27342
TXN00800347,ACC080091,UPI,26515
TXN00800348,ACC078717,CREDIT,8634
TXN00800349,ACC019195,UPI,16440
TXN00800350,ACC029254,TRANSFER,47216
TXN00800351,ACC059559,UPI,40875
TXN00800352,ACC096564,DEBIT,956
TXN00800353,ACC041543,TRANSFER,38074
TXN00800354,ACC144517,UPI,6339
TXN00800355,ACC053533,TRANSFER,4971
TXN00800356,ACC084843,DEBIT,15010
TXN00800357,ACC110452,DEBIT,7962
TXN00800358,ACC086722,DEBIT,1447
TXN00800359,ACC037423,DEBIT,38777
TXN00800360,ACC046040,CREDIT,6400
TXN00800361,ACC059178,CREDIT,1763
TXN00800362,ACC089054,UPI,12775
TXN00800363,ACC041064,CREDIT,14299
TXN00800364,ACC032927,DEBIT,36056
TXN00800365,ACC023728,TRANSFER,13386
TXN00800366,ACC081239,DEBIT,40328
TXN00800367,ACC004302,CREDIT,20399
TXN00800368,ACC125270,UPI,7265
TXN00800369,ACC036901,CREDIT,49562
TXN00800370,ACC032568,TRANSFER,40221
TXN00800371,ACC062493,DEBIT,48087
TXN00800372,ACC062346,CREDIT,41477
TXN00800373,ACC064397,CREDIT,46890
TXN00800374,ACC010614,CREDIT,12632
TXN00800375,ACC139095,UPI,42332
TXN00800376,ACC086237,TRANSFER,29143
TXN00800377,ACC030256,CREDIT,20257
TXN00800378,ACC116982,DEBIT,6808
TXN00800379,ACC027386,TRANSFER,31257
TXN00800380,ACC058921,UPI,41892
TXN00800381,ACC052470,CREDIT,30836
TXN00800382,ACC145594,DEBIT,9840
TXN00800383,ACC090001,UPI,12392
TXN00800384,ACC060539,UPI,18513
TXN00800385,ACC032934,UPI,26118
TXN00800386,ACC019163,TRANSFER,1648
TXN00800387,ACC084623,UPI,2918
TXN00800388,ACC067325,UPI,26555
TXN00800389,ACC149536,CREDIT,15571
TXN00800390,ACC026357,DEBIT,1237
TXN00800391,ACC069620,DEBIT,9241
TXN00800392,ACC081160,UPI,26571
TXN00800393,ACC025075,CREDIT,47959
TXN00800394,ACC007089,DEBIT,15621
TXN00800395,ACC079657,UPI,5896
TXN00800396,ACC072107,UPI,4676
TXN00800397,ACC139610,CREDIT,42293
TXN00800398,ACC097752,TRANSFER,1064
TXN00800399,ACC005109,DEBIT,41028
TXN00800400,ACC100216,TRANSFER,29733
TXN00800401,ACC024258,UPI,13237
TXN00800402,ACC096641,CREDIT,28799
TXN00800403,ACC115086,DEBIT,42229
TXN00800404,ACC057235,DEBIT,24017
TXN00800405,ACC129880,TRANSFER,14719
TXN00800406,ACC099820,CREDIT,17626
TXN00800407,ACC026472,UPI,37357
TXN00800408,ACC064196,UPI,47706
TXN00800409,ACC103294,UPI,5845
TXN00800410,ACC017012,DEBIT,9450
TXN00800411,ACC032433,UPI,36290
TXN00800412,ACC110233,DEBIT,26601
TXN00800413,ACC119962,DEBIT,41764
TXN00800414,ACC000375,DEBIT,36669
TXN00800415,ACC113601,CREDIT,29862
TXN00800416,ACC087097,UPI,26019
TXN00800417,ACC065409,UPI,9552
TXN00800418,ACC110677,UPI,28267
TXN00800419,ACC026028,TRANSFER,32680
TXN00800420,ACC012798,UPI,24443
TXN00800421,ACC059357,TRANSFER,18633
TXN00800422,ACC020136,DEBIT,14283
TXN00800423,ACC099844,DEBIT,33852
TXN00800424,ACC050411,DEBIT,6340
TXN00800425,ACC032980,DEBIT,377
TXN00800426,ACC059060,CREDIT,39620
TXN00800427,ACC123424,TRANSFER,8475
TXN00800428,ACC069021,CREDIT,31646
TXN00800429,ACC144745,UPI,48430
TXN00800430,ACC093380,CREDIT,1064
TXN00800431,ACC097570,UPI,7033
TXN00800432,ACC050238,UPI,30449
TXN00800433,ACC104768,DEBIT,45051
TXN00800434,ACC104986,UPI,6911
TXN00800435,ACC052419,DEBIT,11532
TXN00800436,ACC007560,DEBIT,4926
TXN00800437,ACC038928,DEBIT,34356
TXN00800438,ACC053047,CREDIT,24124
TXN00800439,ACC019954,UPI,25600
TXN00800440,ACC102167,UPI,12610
TXN00800441,ACC125739,TRANSFER,40193
TXN00800442,ACC065116,DEBIT,47106
TXN00800443,ACC076609,UPI,9133
TXN00800444,ACC008646,DEBIT,27365
TXN00800445,ACC125652,CREDIT,6394
TXN00800446,ACC020186,DEBIT,14873
TXN00800447,ACC001453,UPI,44444
TXN00800448,ACC093813,CREDIT,47437
TXN00800449,ACC127193,DEBIT,29788
TXN00800450,ACC088277,DEBIT,25433
TXN00800451,ACC023592,CREDIT,7511
TXN00800452,ACC007641,TRANSFER,41325
TXN00800453,ACC042753,CREDIT,41531
TXN00800454,ACC012454,CREDIT,28824
TXN00800455,ACC036815,DEBIT,29147
TXN00800456,ACC127216,TRANSFER,34370
TXN00800457,ACC134348,UPI,39546
TXN00800458,ACC122144,DEBIT,47207
TXN00800459,ACC105953,TRANSFER,16274
TXN00800460,ACC142934,CREDIT,4818
TXN00800461,ACC103942,UPI,15897
TXN00800462,ACC011445,DEBIT,44980
TXN00800463,ACC097830,TRANSFER,44424
TXN00800464,ACC126279,CREDIT,19927
TXN00800465,ACC041479,UPI,1455
TXN00800466,ACC085435,CREDIT,48446
TXN00800467,ACC121167,UPI,35060
TXN00800468,ACC128318,TRANSFER,22239
TXN00800469,ACC083527,UPI,26197
TXN00800470,ACC108347,UPI,11185
TXN00800471,ACC018711,TRANSFER,41758
TXN00800472,ACC098766,TRANSFER,20359
TXN00800473,ACC022351,TRANSFER,49592
TXN00800474,ACC029444,CREDIT,43710
TXN00800475,ACC122250,CREDIT,14719
TXN00800476,ACC039218,TRANSFER,32953
TXN00800477,ACC086624,DEBIT,34627
TXN00800478,ACC095815,UPI,19116
TXN00800479,ACC046836,DEBIT,20170
TXN00800480,ACC143002,DEBIT,388
TXN00800481,ACC143271,TRANSFER,20052
TXN00800482,ACC064815,TRANSFER,23120
TXN00800483,ACC003655,TRANSFER,1366
TXN00800484,ACC036445,DEBIT,37986
TXN00800485,ACC147979,UPI,30969
TXN00800486,ACC086743,CREDIT,34018
TXN00800487,ACC020824,UPI,31028
TXN00800488,ACC024561,DEBIT,14992
TXN00800489,ACC024544,TRANSFER,39573
TXN00800490,ACC034047,CREDIT,30514
TXN00800491,ACC087387,DEBIT,16702
TXN00800492,ACC027276,DEBIT,14365
TXN00800493,ACC123420,TRANSFER,15210
TXN00800494,ACC062714,CREDIT,24677
TXN00800495,ACC077599,TRANSFER,46392
TXN00800496,ACC146379,DEBIT,5620
TXN00800497,ACC132469,DEBIT,35367
TXN00800498,ACC120300,UPI,18093
TXN00800499,ACC053890,UPI,42927
TXN00800500,ACC053750,CREDIT,44566
TXN00800501,ACC034785,TRANSFER,7793
TXN00800502,ACC047058,TRANSFER,11806
TXN00800503,ACC058844,TRANSFER,46607
TXN00800504,ACC106565,CREDIT,39764
TXN00800505,ACC073593,DEBIT,46363
TXN00800506,ACC039217,TRANSFER,11381
TXN00800507,ACC045714,DEBIT,34841
TXN00800508,ACC002011,DEBIT,236
TXN00800509,ACC027960,TRANSFER,42683
TXN00800510,ACC074682,UPI,45619
TXN00800511,ACC056705,CREDIT,23751
TXN00800512,ACC123113,CREDIT,1322
TXN00800513,ACC050659,CREDIT,22837
TXN00800514,ACC055152,UPI,4952
TXN00800515,ACC137409,DEBIT,47254
TXN00800516,ACC111516,TRANSFER,49473
TXN00800517,ACC005728,CREDIT,43893
TXN00800518,ACC116736,UPI,33441
TXN00800519,ACC022994,DEBIT,49685
TXN00800520,ACC050440,UPI,8285
TXN00800521,ACC095014,DEBIT,4449
TXN00800522,ACC087417,UPI,19567
TXN00800523,ACC030904,DEBIT,15899
TXN00800524,ACC090157,DEBIT,39406
TXN00800525,ACC048455,TRANSFER,23711
TXN00800526,ACC016951,TRANSFER,13055
TXN00800527,ACC016990,UPI,3710
TXN00800528,ACC038513,CREDIT,27517
TXN00800529,ACC010970,DEBIT,42964
TXN00800530,ACC009776,TRANSFER,28798
TXN00800531,ACC111151,DEBIT,27781
TXN00800532,ACC055753,DEBIT,38899
TXN00800533,ACC025916,CREDIT,49300
TXN00800534,ACC029466,TRANSFER,24706
TXN00800535,ACC108719,CREDIT,3951
TXN00800536,ACC145738,TRANSFER,35554
TXN00800537,ACC070496,DEBIT,30504
TXN00800538,ACC000009,UPI,22641
TXN00800539,ACC007753,DEBIT,8791
TXN00800540,ACC144262,CREDIT,43605
TXN00800541,ACC032531,TRANSFER,10984
TXN00800542,ACC124128,DEBIT,42095
TXN00800543,ACC043128,TRANSFER,4368
TXN00800544,ACC047742,DEBIT,35157
TXN00800545,ACC035247,UPI,9939
TXN00800546,ACC147852,DEBIT,6406
TXN00800547,ACC088512,UPI,44379
TXN00800548,ACC146588,DEBIT,40971
TXN00800549,ACC004054,CREDIT,43618
TXN00800550,ACC118195,UPI,22147
TXN00800551,ACC142231,CREDIT,26710
TXN00800552,ACC139863,TRANSFER,22573
TXN00800553,ACC023936,UPI,40960
TXN00800554,ACC136775,CREDIT,13578
TXN00800555,ACC088656,DEBIT,21890
TXN00800556,ACC010782,DEBIT,12792
TXN00800557,ACC138746,CREDIT,10139
TXN00800558,ACC134429,UPI,10938
TXN00800559,ACC062818,UPI,31137
TXN00800560,ACC075745,TRANSFER,8283
TXN00800561,ACC010189,TRANSFER,37529
TXN00800562,ACC055480,TRANSFER,49454
TXN00800563,ACC066626,UPI,9171
TXN00800564,ACC011079,TRANSFER,30345
TXN00800565,ACC018256,UPI,47488
TXN00800566,ACC101948,TRANSFER,40970
TXN00800567,ACC142891,UPI,21516
TXN00800568,ACC128652,TRANSFER,28807
TXN00800569,ACC004864,CREDIT,4009
TXN00800570,ACC008606,DEBIT,14604
TXN00800571,ACC057552,DEBIT,1572
TXN00800572,ACC075985,DEBIT,33268
TXN00800573,ACC004973,DEBIT,48514
TXN00800574,ACC039735,TRANSFER,19668
TXN00800575,ACC044408,DEBIT,13972
TXN00800576,ACC042121,TRANSFER,32702
TXN00800577,ACC055608,UPI,45545
TXN00800578,ACC043711,UPI,29121
TXN00800579,ACC060456,UPI,15216
TXN00800580,ACC072694,TRANSFER,45408
TXN00800581,ACC112428,TRANSFER,12066
TXN00800582,ACC090958,DEBIT,14179
TXN00800583,ACC067987,DEBIT,43543
TXN00800584,ACC027946,CREDIT,22926
TXN00800585,ACC120089,TRANSFER,42630
TXN00800586,ACC083737,CREDIT,10880
TXN00800587,ACC009933,DEBIT,46586
TXN00800588,ACC084206,CREDIT,26459
TXN00800589,ACC105412,UPI,23822
TXN00800590,ACC090448,UPI,10031
TXN00800591,ACC133600,DEBIT,25193
TXN00800592,ACC086959,DEBIT,46814
TXN00800593,ACC064560,DEBIT,7165
TXN00800594,ACC134813,DEBIT,42025
TXN00800595,ACC120817,TRANSFER,45799
TXN00800596,ACC127466,DEBIT,45534
TXN00800597,ACC024528,UPI,7205
TXN00800598,ACC143331,DEBIT,26894
TXN00800599,ACC108612,CREDIT,24355
TXN00800600,ACC038700,DEBIT,15586
TXN00800601,ACC128409,DEBIT,42558
TXN00800602,ACC043825,UPI,34376
TXN00800603,ACC124795,CREDIT,28262
TXN00800604,ACC122164,CREDIT,10192
TXN00800605,ACC125635,DEBIT,40951
TXN00800606,ACC133415,DEBIT,28179
TXN00800607,ACC059501,DEBIT,7621
TXN00800608,ACC130793,CREDIT,36148
TXN00800609,ACC110932,CREDIT,442
TXN00800610,ACC100522,CREDIT,25756
TXN00800611,ACC085012,CREDIT,24798
TXN00800612,ACC031872,UPI,20064
TXN00800613,ACC015091,CREDIT,27668
TXN00800614,ACC052007,TRANSFER,13539
TXN00800615,ACC103741,CREDIT,16879
TXN00800616,ACC133110,TRANSFER,47352
TXN00800617,ACC145438,DEBIT,36959
TXN00800618,ACC012719,DEBIT,6975
TXN00800619,ACC012565,TRANSFER,44985
TXN00800620,ACC016075,TRANSFER,43251
TXN00800621,ACC070229,UPI,10843
TXN00800622,ACC057566,UPI,48203
TXN00800623,ACC015310,UPI,19390
TXN00800624,ACC114025,UPI,11640
TXN00800625,ACC082219,UPI,36968
TXN00800626,ACC127692,UPI,16520
TXN00800627,ACC024438,DEBIT,20515
TXN00800628,ACC060091,DEBIT,46677
TXN00800629,ACC017523,UPI,34363
TXN00800630,ACC083526,CREDIT,19910
TXN00800631,ACC116551,TRANSFER,8422
TXN00800632,ACC091079,DEBIT,32428
TXN00800633,ACC037263,DEBIT,30901
TXN00800634,ACC040375,DEBIT,3894
TXN00800635,ACC074669,CREDIT,15390
TXN00800636,ACC056880,TRANSFER,16733
TXN00800637,ACC038619,CREDIT,11598
TXN00800638,ACC103377,TRANSFER,10483
TXN00800639,ACC046086,DEBIT,41075
TXN00800640,ACC137525,UPI,10422
TXN00800641,ACC146537,TRANSFER,29111
TXN00800642,ACC121441,TRANSFER,44447
TXN00800643,ACC017724,DEBIT,19736
TXN00800644,ACC028067,CREDIT,9978
