transaction_id,account_id,transaction_type,amount
TXN00200053,ACC035478,UPI,1460
TXN00200054,ACC103652,DEBIT,39745
TXN00200055,ACC030773,UPI,25442
TXN00200056,ACC042400,CREDIT,40503
TXN00200057,ACC040612,CREDIT,986
TXN00200058,ACC058144,TRANSFER,33312
TXN00200059,ACC043732,CREDIT,35143
TXN00200060,ACC081480,CREDIT,39561
TXN00200061,ACC031342,CREDIT,6837
TXN00200062,ACC069494,DEBIT,33193
TXN00200063,ACC012818,CREDIT,27052
TXN00200064,ACC051254,CREDIT,16747
TXN00200065,ACC060386,CREDIT,15502
TXN00200066,ACC010852,UPI,31830
TXN00200067,ACC132188,UPI,37999
TXN00200068,ACC105503,TRANSFER,5281
TXN00200069,ACC052471,CREDIT,37374
TXN00200070,ACC045801,TRANSFER,9296
TXN00200071,ACC110117,TRANSFER,6809
TXN00200072,ACC034055,DEBIT,37003
TXN00200073,ACC087246,CREDIT,12929
TXN00200074,ACC026517,UPI,3841
TXN00200075,ACC012330,DEBIT,43002
TXN00200076,ACC073727,TRANSFER,1451
TXN00200077,ACC082500,UPI,40872
TXN00200078,ACC058756,DEBIT,1177
TXN00200079,ACC045616,TRANSFER,48687
TXN00200080,ACC129866,TRANSFER,44824
TXN00200081,ACC143317,CREDIT,25289
TXN00200082,ACC079110,TRANSFER,7933
TXN00200083,ACC130529,CREDIT,2264
TXN00200084,ACC041891,UPI,6709
TXN00200085,ACC131320,UPI,34846
TXN00200086,ACC140900,TRANSFER,42561
TXN00200087,ACC139743,TRANSFER,9174
TXN00200088,ACC017441,CREDIT,21354
TXN00200089,ACC062421,TRANSFER,14977
TXN00200090,ACC006514,CREDIT,39298
TXN00200091,ACC101735,UPI,40221
TXN00200092,ACC021977,TRANSFER,34391
TXN00200093,ACC011906,TRANSFER,21184
TXN00200094,ACC049725,DEBIT,27488
TXN00200095,ACC137042,TRANSFER,11566
TXN00200096,ACC103200,DEBIT,44973
TXN00200097,ACC091230,CREDIT,3096
TXN00200098,ACC109719,UPI,8024
TXN00200099,ACC085228,UPI,10621
TXN00200100,ACC000487,CREDIT,46018
TXN00200101,ACC043987,UPI,28136
TXN00200102,ACC096380,DEBIT,18158
TXN00200103,ACC108574,DEBIT,11456
TXN00200104,ACC037772,CREDIT,10743
TXN00200105,ACC016810,CREDIT,15343
TXN00200106,ACC147569,TRANSFER,40764
TXN00200107,ACC079378,DEBIT,31136
TXN00200108,ACC131492,TRANSFER,40076
TXN00200109,ACC050340,TRANSFER,46011
TXN00200110,ACC149429,UPI,7584
TXN00200111,ACC133904,CREDIT,3774
TXN00200112,ACC113921,DEBIT,29765
TXN00200113,ACC066933,UPI,17040
TXN00200114,ACC017927,DEBIT,19735
TXN00200115,ACC075020,CREDIT,6884
TXN00200116,ACC032688,TRANSFER,47754
TXN00200117,ACC053290,DEBIT,38265
TXN00200118,ACC045435,TRANSFER,25408
TXN00200119,ACC114889,CREDIT,2016
TXN00200120,ACC007700,DEBIT,23617
TXN00200121,ACC138068,DEBIT,42701
TXN00200122,ACC109095,TRANSFER,9596
TXN00200123,ACC105545,DEBIT,16642
TXN00200124,ACC141240,CREDIT,2957
TXN00200125,ACC125751,CREDIT,9248
TXN00200126,ACC069278,TRANSFER,2533
TXN00200127,ACC099246,UPI,4497
TXN00200128,ACC042216,DEBIT,1960
TXN00200129,ACC119652,TRANSFER,35303
TXN00200130,ACC030338,UPI,46405
TXN00200131,ACC099129,CREDIT,27020
TXN00200132,ACC067955,DEBIT,39648
TXN00200133,ACC117853,DEBIT,6936
TXN00200134,ACC035934,TRANSFER,49497
TXN00200135,ACC078829,UPI,42992
TXN00200136,ACC138296,UPI,24148
TXN00200137,ACC098393,TRANSFER,21986
TXN00200138,ACC115856,DEBIT,20642
TXN00200139,ACC012329,CREDIT,24534
TXN00200140,ACC062097,UPI,15103
TXN00200141,ACC019495,TRANSFER,28285
TXN00200142,ACC095854,TRANSFER,9150
TXN00200143,ACC078049,TRANSFER,4928
TXN00200144,ACC147602,UPI,36122
TXN00200145,ACC107755,DEBIT,24061
TXN00200146,ACC100026,CREDIT,42952
TXN00200147,ACC008112,UPI,4216
TXN00200148,ACC146197,UPI,8131
TXN00200149,ACC004080,UPI,9868
TXN00200150,ACC138992,CREDIT,14900
TXN00200151,ACC135852,DEBIT,3025
TXN00200152,ACC149046,TRANSFER,37378
TXN00200153,ACC001749,DEBIT,39346
TXN00200154,ACC136872,UPI,32889
TXN00200155,ACC132178,CREDIT,44588
TXN00200156,ACC040690,UPI,35235
TXN00200157,ACC038055,UPI,31110
TXN00200158,ACC014466,UPI,46546
TXN00200159,ACC079026,TRANSFER,32425
TXN00200160,ACC126332,UPI,45889
TXN00200161,ACC034308,DEBIT,45892
TXN00200162,ACC110067,TRANSFER,47027
TXN00200163,ACC089309,UPI,45477
TXN00200164,ACC020263,CREDIT,33926
TXN00200165,ACC136342,DEBIT,22806
TXN00200166,ACC120435,UPI,14392
TXN00200167,ACC134788,UPI,15224
TXN00200168,ACC146794,TRANSFER,41233
TXN00200169,ACC036104,UPI,25007
TXN00200170,ACC110753,TRANSFER,25333
TXN00200171,ACC094741,CREDIT,18536
TXN00200172,ACC065315,UPI,38326
TXN00200173,ACC033185,UPI,20181
TXN00200174,ACC109593,DEBIT,48762
TXN00200175,ACC005922,DEBIT,2141
TXN00200176,ACC055614,TRANSFER,14933
TXN00200177,ACC042387,UPI,28773
TXN00200178,ACC068043,DEBIT,46497
TXN00200179,ACC143723,UPI,24617
TXN00200180,ACC046305,CREDIT,16420
TXN00200181,ACC072149,UPI,30470
TXN00200182,ACC077720,DEBIT,23806
TXN00200183,ACC127109,UPI,16406
TXN00200184,ACC022723,CREDIT,1552
TXN00200185,ACC056244,TRANSFER,12093
TXN00200186,ACC088261,CREDIT,17417
TXN00200187,ACC100833,CREDIT,12974
TXN00200188,ACC029729,UPI,26546
TXN00200189,ACC095564,UPI,25036
TXN00200190,ACC109289,UPI,2363
TXN00200191,ACC080806,CREDIT,45894
TXN00200192,ACC105803,CREDIT,12589
TXN00200193,ACC025721,TRANSFER,4505
TXN00200194,ACC042694,TRANSFER,33152
TXN00200195,ACC056418,TRANSFER,33861
TXN00200196,ACC104810,CREDIT,15025
TXN00200197,ACC066556,CREDIT,12717
TXN00200198,ACC086575,UPI,29421
TXN00200199,ACC023756,UPI,47729
TXN00200200,ACC065744,UPI,27938
TXN00200201,ACC075127,UPI,43227
TXN00200202,ACC114875,DEBIT,17496
TXN00200203,ACC067403,UPI,25506
TXN00200204,ACC045062,CREDIT,29731
TXN00200205,ACC067365,UPI,49882
TXN00200206,ACC123386,TRANSFER,33129
TXN00200207,ACC043138,CREDIT,26188
TXN00200208,ACC107456,DEBIT,28823
TXN00200209,ACC106151,TRANSFER,19694
TXN00200210,ACC121268,CREDIT,33775
TXN00200211,ACC047062,UPI,30121
TXN00200212,ACC041507,DEBIT,17828
TXN00200213,ACC059876,DEBIT,127
TXN00200214,ACC112572,DEBIT,26837
TXN00200215,ACC013933,UPI,15732
TXN00200216,ACC050577,DEBIT,48260
TXN00200217,ACC135961,DEBIT,23410
TXN00200218,ACC001821,TRANSFER,30558
TXN00200219,ACC077527,CREDIT,14785
TXN00200220,ACC082172,CREDIT,42790
TXN00200221,ACC144083,CREDIT,38452
TXN00200222,ACC079812,UPI,25260
TXN00200223,ACC108890,DEBIT,20706
TXN00200224,ACC063730,UPI,44601
TXN00200225,ACC131884,UPI,42987
TXN00200226,ACC132124,CREDIT,41480
TXN00200227,ACC116758,TRANSFER,23840
TXN00200228,ACC100628,CREDIT,27920
TXN00200229,ACC080156,DEBIT,30526
TXN00200230,ACC142527,CREDIT,43825
TXN00200231,ACC002569,DEBIT,29139
TXN00200232,ACC099374,TRANSFER,33962
TXN00200233,ACC093677,CREDIT,44057
TXN00200234,ACC008097,DEBIT,34324
TXN00200235,ACC130823,UPI,5261
TXN00200236,ACC047156,CREDIT,1980
TXN00200237,ACC093111,DEBIT,44174
TXN00200238,ACC015610,CREDIT,14288
TXN00200239,ACC068697,DEBIT,49863
TXN00200240,ACC069816,UPI,8753
TXN00200241,ACC071011,UPI,3177
TXN00200242,ACC133114,DEBIT,29661
TXN00200243,ACC062385,CREDIT,6220
TXN00200244,ACC074305,DEBIT,26113
TXN00200245,ACC022336,TRANSFER,10778
TXN00200246,ACC045020,DEBIT,19712
TXN00200247,ACC005566,TRANSFER,31346
TXN00200248,ACC017414,DEBIT,6571
TXN00200249,ACC109004,DEBIT,12480
TXN00200250,ACC113782,UPI,42521
TXN00200251,ACC119206,TRANSFER,4117
TXN00200252,ACC141491,UPI,4792
TXN00200253,ACC126755,CREDIT,23834
TXN00200254,ACC111451,TRANSFER,23214
TXN00200255,ACC141838,DEBIT,8730
TXN00200256,ACC009016,TRANSFER,40193
TXN00200257,ACC076846,CREDIT,13004
TXN00200258,ACC130854,CREDIT,43814
TXN00200259,ACC057930,CREDIT,26354
TXN00200260,ACC070202,TRANSFER,15469
TXN00200261,ACC012551,UPI,27772
TXN00200262,ACC100608,UPI,43320
TXN00200263,ACC146078,TRANSFER,13347
TXN00200264,ACC019778,TRANSFER,33272
TXN00200265,ACC130350,DEBIT,14526
TXN00200266,ACC061842,UPI,16898
TXN00200267,ACC031135,CREDIT,11289
TXN00200268,ACC067733,CREDIT,14947
TXN00200269,ACC120735,UPI,35210
TXN00200270,ACC091156,CREDIT,10531
TXN00200271,ACC008393,TRANSFER,41873
TXN00200272,ACC051589,DEBIT,23061
TXN00200273,ACC026685,CREDIT,41510
TXN00200274,ACC009220,DEBIT,27378
TXN00200275,ACC017304,CREDIT,7401
TXN00200276,ACC120232,DEBIT,24414
TXN00200277,ACC015686,CREDIT,15527
TXN00200278,ACC139210,TRANSFER,42618
TXN00200279,ACC078891,UPI,10612
TXN00200280,ACC132182,TRANSFER,8807
TXN00200281,ACC129492,UPI,29431
TXN00200282,ACC055412,TRANSFER,31963
TXN00200283,ACC043512,CREDIT,45636
TXN00200284,ACC135933,UPI,8127
TXN00200285,ACC130584,DEBIT,41796
TXN00200286,ACC107727,TRANSFER,18147
TXN00200287,ACC029222,DEBIT,17499
TXN00200288,ACC063933,UPI,45052
TXN00200289,ACC039383,DEBIT,22705
TXN00200290,ACC015914,TRANSFER,13155
TXN00200291,ACC023725,UPI,40921
TXN00200292,ACC137523,TRANSFER,12539
TXN00200293,ACC030222,DEBIT,27914
TXN00200294,ACC087729,CREDIT,1775
TXN00200295,ACC079015,UPI,39123
TXN00200296,ACC056224,TRANSFER,25342
TXN00200297,ACC048169,TRANSFER,49417
TXN00200298,ACC137953,TRANSFER,19901
TXN00200299,ACC140926,TRANSFER,21689
TXN00200300,ACC126198,CREDIT,12040
TXN00200301,ACC085124,CREDIT,28056
TXN00200302,ACC049299,DEBIT,25999
TXN00200303,ACC102245,DEBIT,344
TXN00200304,ACC026253,CREDIT,48361
TXN00200305,ACC075651,UPI,46596
TXN00200306,ACC117547,CREDIT,30615
TXN00200307,ACC111013,DEBIT,38971
TXN00200308,ACC060497,UPI,41748
TXN00200309,ACC027634,DEBIT,19871
TXN00200310,ACC142592,DEBIT,47126
TXN00200311,ACC138934,UPI,34910
TXN00200312,ACC063143,DEBIT,25835
TXN00200313,ACC066886,DEBIT,11696
TXN00200314,ACC145567,TRANSFER,47090
TXN00200315,ACC007476,UPI,35508
TXN00200316,ACC097244,CREDIT,40949
TXN00200317,ACC050258,CREDIT,10266
TXN00200318,ACC102297,TRANSFER,524
TXN00200319,ACC060881,UPI,37784
TXN00200320,ACC097461,TRANSFER,28056
TXN00200321,ACC042627,UPI,4628
TXN00200322,ACC010098,DEBIT,14876
TXN00200323,ACC010435,DEBIT,15584
TXN00200324,ACC101045,CREDIT,7681
TXN00200325,ACC130884,TRANSFER,45713
TXN00200326,ACC078531,DEBIT,8733
TXN00200327,ACC008627,UPI,6040
TXN00200328,ACC101129,TRANSFER,28787
TXN00200329,ACC000963,TRANSFER,21233
TXN00200330,ACC111330,TRANSFER,9311
TXN00200331,ACC037866,CREDIT,33650
TXN00200332,ACC014705,DEBIT,33463
TXN00200333,ACC071954,TRANSFER,37332
TXN00200334,ACC107778,UPI,46282
TXN00200335,ACC145535,CREDIT,18766
TXN00200336,ACC077733,TRANSFER,1382
TXN00200337,ACC099802,UPI,11248
TXN00200338,ACC058270,TRANSFER,37158
TXN00200339,ACC081933,TRANSFER,2119
TXN00200340,ACC064537,TRANSFER,28466
TXN00200341,ACC053949,UPI,13806
TXN00200342,ACC073630,DEBIT,35928
TXN00200343,ACC091008,DEBIT,27160
TXN00200344,ACC051220,TRANSFER,37886
TXN00200345,ACC046188,CREDIT,40505
TXN00200346,ACC136277,CREDIT,918
TXN00200347,ACC036543,TRANSFER,30534
TXN00200348,ACC078999,UPI,44456
TXN00200349,ACC080004,TRANSFER,27737
TXN00200350,ACC029582,TRANSFER,24592
TXN00200351,ACC090090,TRANSFER,24442
TXN00200352,ACC003733,TRANSFER,9273
TXN00200353,ACC076042,TRANSFER,24784
TXN00200354,ACC128949,DEBIT,5739
TXN00200355,ACC112964,UPI,45981
TXN00200356,ACC079002,UPI,31504
TXN00200357,ACC013730,UPI,12820
TXN00200358,ACC149096,UPI,49558
TXN00200359,ACC108330,DEBIT,37049
TXN00200360,ACC109725,TRANSFER,29004
TXN00200361,ACC062476,DEBIT,25871
TXN00200362,ACC055369,CREDIT,8325
TXN00200363,ACC054217,DEBIT,39417
TXN00200364,ACC109102,TRANSFER,30229
TXN00200365,ACC048308,DEBIT,28371
TXN00200366,ACC052529,CREDIT,46037
TXN00200367,ACC085666,UPI,49971
TXN00200368,ACC115508,UPI,24724
TXN00200369,ACC088401,UPI,38018
TXN00200370,ACC001814,TRANSFER,24395
TXN00200371,ACC127137,UPI,16912
TXN00200372,ACC087561,CREDIT,18233
TXN00200373,ACC078142,TRANSFER,5630
TXN00200374,ACC103984,CREDIT,16864
TXN00200375,ACC065848,DEBIT,25420
TXN00200376,ACC078388,CREDIT,18956
TXN00200377,ACC006939,UPI,13951
TXN00200378,ACC104226,TRANSFER,24115
TXN00200379,ACC045756,TRANSFER,1183
TXN00200380,ACC132895,CREDIT,43332
TXN00200381,ACC126918,CREDIT,40132
TXN00200382,ACC023605,DEBIT,44970
TXN00200383,ACC033671,CREDIT,24329
TXN00200384,ACC063600,TRANSFER,40214
TXN00200385,ACC009130,DEBIT,38603
TXN00200386,ACC110624,TRANSFER,8513
TXN00200387,ACC072897,UPI,13100
TXN00200388,ACC052210,UPI,27280
TXN00200389,ACC099685,UPI,17692
TXN00200390,ACC135776,UPI,15808
TXN00200391,ACC078709,CREDIT,42646
TXN00200392,ACC136068,DEBIT,23492
TXN00200393,ACC083248,DEBIT,12545
TXN00200394,ACC057471,DEBIT,1407
TXN00200395,ACC113550,TRANSFER,5150
TXN00200396,ACC100786,UPI,29550
TXN00200397,ACC039623,UPI,10570
TXN00200398,ACC093353,CREDIT,19428
TXN00200399,ACC070383,CREDIT,44961
TXN00200400,ACC045736,UPI,49265
TXN00200401,ACC106461,UPI,33545
TXN00200402,ACC039570,DEBIT,13893
TXN00200403,ACC063161,TRANSFER,13567
TXN00200404,ACC145073,TRANSFER,24713
TXN00200405,ACC124037,TRANSFER,19996
TXN00200406,ACC028839,DEBIT,47652
TXN00200407,ACC026402,UPI,4177
TXN00200408,ACC036796,DEBIT,11375
TXN00200409,ACC133790,DEBIT,47053
TXN00200410,ACC130375,TRANSFER,30362
TXN00200411,ACC126504,CREDIT,24027
TXN00200412,ACC120498,CREDIT,1868
TXN00200413,ACC129052,CREDIT,8887
TXN00200414,ACC075875,TRANSFER,15773
TXN00200415,ACC148485,UPI,15552
TXN00200416,ACC095657,DEBIT,45889
TXN00200417,ACC047050,TRANSFER,14794
TXN00200418,ACC083796,TRANSFER,15460
TXN00200419,ACC006416,DEBIT,35788
TXN00200420,ACC035980,DEBIT,28904
TXN00200421,ACC052482,CREDIT,12242
TXN00200422,ACC117079,TRANSFER,17411
TXN00200423,ACC014628,TRANSFER,21575
TXN00200424,ACC048900,CREDIT,33810
TXN00200425,ACC110702,CREDIT,43324
TXN00200426,ACC143019,CREDIT,28628
TXN00200427,ACC023713,DEBIT,44422
TXN00200428,ACC065113,TRANSFER,48860
TXN00200429,ACC023590,CREDIT,19106
TXN00200430,ACC023033,CREDIT,39935
TXN00200431,ACC075710,DEBIT,12529
TXN00200432,ACC147282,CREDIT,7121
TXN00200433,ACC083926,TRANSFER,18636
TXN00200434,ACC075653,CREDIT,15003
TXN00200435,ACC061434,DEBIT,1911
TXN00200436,ACC106792,TRANSFER,43598
TXN00200437,ACC058358,TRANSFER,6524
TXN00200438,ACC011953,UPI,12353
TXN00200439,ACC017757,CREDIT,12760
TXN00200440,ACC119736,DEBIT,16710
TXN00200441,ACC008411,CREDIT,12783
TXN00200442,ACC074832,TRANSFER,49166
TXN00200443,ACC068214,DEBIT,25726
TXN00200444,ACC038818,DEBIT,27933
TXN00200445,ACC054168,UPI,17376
TXN00200446,ACC054901,DEBIT,41451
TXN00200447,ACC103677,UPI,38451
TXN00200448,ACC045272,CREDIT,36021
TXN00200449,ACC121109,TRANSFER,38492
TXN00200450,ACC120257,TRANSFER,31763
TXN00200451,ACC107099,CREDIT,35188
TXN00200452,ACC139240,CREDIT,37154
TXN00200453,ACC058466,DEBIT,42623
TXN00200454,ACC128889,UPI,35756
TXN00200455,ACC110035,UPI,8826
TXN00200456,ACC098268,UPI,44468
TXN00200457,ACC139812,CREDIT,318
TXN00200458,ACC141484,DEBIT,40222
TXN00200459,ACC106158,UPI,24233
TXN00200460,ACC008810,CREDIT,14732
TXN00200461,ACC048243,CREDIT,11433
TXN00200462,ACC076505,UPI,25306
TXN00200463,ACC112226,CREDIT,46898
TXN00200464,ACC129366,UPI,8668
TXN00200465,ACC015495,TRANSFER,14514
TXN00200466,ACC032016,TRANSFER,31053
TXN00200467,ACC057192,CREDIT,15182
TXN00200468,ACC125962,UPI,7317
TXN00200469,ACC052491,UPI,25728
TXN00200470,ACC024378,TRANSFER,48299
TXN00200471,ACC108924,DEBIT,15282
TXN00200472,ACC062256,CREDIT,41247
TXN00200473,ACC053564,TRANSFER,6413
TXN00200474,ACC035243,DEBIT,49175
TXN00200475,ACC134227,TRANSFER,10569
TXN00200476,ACC113897,TRANSFER,33584
TXN00200477,ACC100910,UPI,19822
TXN00200478,ACC027337,DEBIT,12725
TXN00200479,ACC002173,CREDIT,34119
TXN00200480,ACC006990,UPI,4367
TXN00200481,ACC098034,CREDIT,40681
TXN00200482,ACC026569,DEBIT,38504
TXN00200483,ACC018675,CREDIT,21018
TXN00200484,ACC035292,DEBIT,7855
TXN00200485,ACC123614,UPI,22539
TXN00200486,ACC015231,UPI,17045
TXN00200487,ACC017178,UPI,21555
TXN00200488,ACC131681,UPI,3371
TXN00200489,ACC126339,UPI,19298
TXN00200490,ACC117180,TRANSFER,43803
TXN00200491,ACC104591,UPI,34148
TXN00200492,ACC064045,UPI,39588
TXN00200493,ACC100621,DEBIT,25341
TXN00200494,ACC125433,DEBIT,34837
TXN00200495,ACC074078,UPI,34051
TXN00200496,ACC026384,DEBIT,41909
TXN00200497,ACC112386,DEBIT,39210
TXN00200498,ACC008715,DEBIT,11449
TXN00200499,ACC026624,UPI,14742
TXN00200500,ACC054317,UPI,6498
TXN00200501,ACC070982,CREDIT,8796
TXN00200502,ACC013495,CREDIT,1635
TXN00200503,ACC011351,UPI,46574
TXN00200504,ACC060443,UPI,23693
TXN00200505,ACC037056,DEBIT,23112
TXN00200506,ACC084192,CREDIT,11413
TXN00200507,ACC041320,CREDIT,46912
TXN00200508,ACC099345,DEBIT,38678
TXN00200509,ACC111310,CREDIT,30709
TXN00200510,ACC094430,UPI,27682
TXN00200511,ACC077066,DEBIT,29681
TXN00200512,ACC091381,UPI,1110
TXN00200513,ACC004418,DEBIT,25281
TXN00200514,ACC028331,TRANSFER,2142
TXN00200515,ACC144968,CREDIT,26844
TXN00200516,ACC048793,CREDIT,7613
TXN00200517,ACC031590,DEBIT,6929
TXN00200518,ACC064239,DEBIT,35982
TXN00200519,ACC115217,UPI,49510
TXN00200520,ACC038819,TRANSFER,20149
TXN00200521,ACC139179,CREDIT,34551
TXN00200522,ACC032875,UPI,31279
TXN00200523,ACC102252,TRANSFER,12163
TXN00200524,ACC079644,TRANSFER,33866
TXN00200525,ACC126074,CREDIT,16770
TXN00200526,ACC115089,DEBIT,32318
TXN00200527,ACC052770,TRANSFER,8837
TXN00200528,ACC038253,TRANSFER,45964
TXN00200529,ACC005827,DEBIT,16825
TXN00200530,ACC083635,CREDIT,46324
TXN00200531,ACC028681,UPI,34499
TXN00200532,ACC085560,DEBIT,8271
TXN00200533,ACC118759,DEBIT,16796
TXN00200534,ACC015080,TRANSFER,2124
TXN00200535,ACC117753,UPI,39035
TXN00200536,ACC144035,CREDIT,41278
TXN00200537,ACC104380,TRANSFER,4824
TXN00200538,ACC134122,DEBIT,34749
TXN00200539,ACC041208,UPI,14330
TXN00200540,ACC031510,DEBIT,18939
TXN00200541,ACC114730,TRANSFER,15036
TXN00200542,ACC078059,CREDIT,1917
TXN00200543,ACC079055,UPI,10518
TXN00200544,ACC116429,CREDIT,45638
TXN00200545,ACC118979,DEBIT,8538
TXN00200546,ACC083767,CREDIT,29486
TXN00200547,ACC058159,TRANSFER,43502
TXN00200548,ACC045566,DEBIT,32216
TXN00200549,ACC117239,TRANSFER,44466
TXN00200550,ACC098184,TRANSFER,33782
TXN00200551,ACC069793,TRANSFER,32314
TXN00200552,ACC069458,CREDIT,22839
TXN00200553,ACC136109,UPI,45866
TXN00200554,ACC031222,DEBIT,23566
TXN00200555,ACC038183,CREDIT,18941
TXN00200556,ACC002765,CREDIT,13021
TXN00200557,ACC001155,CREDIT,44657
TXN00200558,ACC032761,TRANSFER,46330
TXN00200559,ACC073485,TRANSFER,34836
TXN00200560,ACC025461,CREDIT,34462
TXN00200561,ACC066525,UPI,29188
TXN00200562,ACC077637,DEBIT,41869
TXN00200563,ACC078755,CREDIT,20511
TXN00200564,ACC098027,TRANSFER,11841
TXN00200565,ACC134184,TRANSFER,45180
TXN00200566,ACC118565,DEBIT,20970
TXN00200567,ACC055404,UPI,22294
TXN00200568,ACC109389,TRANSFER,18012
TXN00200569,ACC099044,DEBIT,2094
TXN00200570,ACC079436,TRANSFER,5323
TXN00200571,ACC088033,CREDIT,6253
TXN00200572,ACC026242,CREDIT,45530
TXN00200573,ACC031846,DEBIT,27001
TXN00200574,ACC114562,TRANSFER,32642
TXN00200575,ACC058456,CREDIT,12343
TXN00200576,ACC134101,UPI,19244
TXN00200577,ACC052395,CREDIT,32269
TXN00200578,ACC112118,CREDIT,40458
TXN00200579,ACC005045,TRANSFER,26364
TXN00200580,ACC134315,CREDIT,45418
TXN00200581,ACC125099,DEBIT,152
TXN00200582,ACC142453,UPI,15169
TXN00200583,ACC092307,DEBIT,13515
TXN00200584,ACC145327,CREDIT,36564
TXN00200585,ACC025262,UPI,29627
TXN00200586,ACC088544,UPI,26067
TXN00200587,ACC045037,DEBIT,36509
TXN00200588,ACC083159,DEBIT,25853
TXN00200589,ACC031176,TRANSFER,48099
TXN00200590,ACC111130,CREDIT,18882
TXN00200591,ACC029703,TRANSFER,21700
TXN00200592,ACC067302,DEBIT,39068
TXN00200593,ACC062122,UPI,27767
TXN00200594,ACC110487,DEBIT,573
TXN00200595,ACC060984,CREDIT,41156
TXN00200596,ACC040269,DEBIT,30801
TXN00200597,ACC149793,CREDIT,15595
TXN00200598,ACC026223,DEBIT,48052
TXN00200599,ACC082691,DEBIT,30811
TXN00200600,ACC074057,CREDIT,7018
TXN00200601,ACC073274,UPI,19940
TXN00200602,ACC112221,CREDIT,30969
TXN00200603,ACC026169,CREDIT,21740
TXN00200604,ACC069905,DEBIT,37519
TXN00200605,ACC024315,CREDIT,12860
TXN00200606,ACC020193,TRANSFER,47458
TXN00200607,ACC106311,TRANSFER,33345
TXN00200608,ACC062951,CREDIT,16648
TXN00200609,ACC055110,DEBIT,38774
TXN00200610,ACC041459,CREDIT,6640
TXN00200611,ACC118801,CREDIT,34473
TXN00200612,ACC067380,DEBIT,1450
TXN00200613,ACC086486,CREDIT,34333
TXN00200614,ACC110514,CREDIT,32702
TXN00200615,ACC091015,TRANSFER,25062
TXN00200616,ACC123527,UPI,20381
TXN00200617,ACC142824,DEBIT,14862
TXN00200618,ACC026685,DEBIT,29954
TXN00200619,ACC135973,TRANSFER,29761
TXN00200620,ACC062939,CREDIT,1264
TXN00200621,ACC113478,DEBIT,33101
TXN00200622,ACC077185,DEBIT,11048
TXN00200623,ACC081663,DEBIT,29372
TXN00200624,ACC138122,TRANSFER,1825
TXN00200625,ACC003997,UPI,36798
TXN00200626,ACC030873,CREDIT,32467
TXN00200627,ACC040209,DEBIT,20972
TXN00200628,ACC030157,TRANSFER,12084
TXN00200629,ACC080590,TRANSFER,30014
TXN00200630,ACC029590,UPI,1831
TXN00200631,ACC027487,DEBIT,45986
TXN00200632,ACC045211,DEBIT,14095
TXN00200633,ACC010739,UPI,3870
TXN00200634,ACC064190,TRANSFER,39485
TXN00200635,ACC067245,DEBIT,1598
TXN00200636,ACC016076,DEBIT,21712
TXN00200637,ACC053427,UPI,5105
TXN00200638,ACC004651,UPI,8961
TXN00200639,ACC044235,CREDIT,22980
TXN00200640,ACC140857,DEBIT,37234
TXN00200641,ACC016752,CREDIT,36150
TXN00200642,ACC102246,CREDIT,9575
