transaction_id,account_id,transaction_type,amount
TXN01400124,ACC143605,DEBIT,10784
TXN01400125,ACC099059,TRANSFER,31491
TXN01400126,ACC110333,UPI,21899
TXN01400127,ACC125987,CREDIT,29668
TXN01400128,ACC086051,UPI,48498
TXN01400129,ACC064289,CREDIT,13679
TXN01400130,ACC014913,TRANSFER,49534
TXN01400131,ACC145243,CREDIT,39779
TXN01400132,ACC076043,TRANSFER,14803
TXN01400133,ACC090689,TRANSFER,32309
TXN01400134,ACC077608,DEBIT,26389
TXN01400135,ACC048399,TRANSFER,35005
TXN01400136,ACC106029,CREDIT,7664
TXN01400137,ACC121968,TRANSFER,732
TXN01400138,ACC051523,TRANSFER,37287
TXN01400139,ACC106203,UPI,15084
TXN01400140,ACC026406,UPI,16175
TXN01400141,ACC003842,UPI,13047
TXN01400142,ACC107861,CREDIT,23659
TXN01400143,ACC142096,TRANSFER,33238
TXN01400144,ACC147278,CREDIT,28862
TXN01400145,ACC070050,UPI,11299
TXN01400146,ACC070266,UPI,24268
TXN01400147,ACC120256,UPI,49112
TXN01400148,ACC138041,UPI,42116
TXN01400149,ACC125547,DEBIT,13927
TXN01400150,ACC131146,DEBIT,17421
TXN01400151,ACC069787,CREDIT,29783
TXN01400152,ACC148866,TRANSFER,23107
TXN01400153,ACC112294,DEBIT,45884
TXN01400154,ACC116789,CREDIT,31819
TXN01400155,ACC126790,CREDIT,22144
TXN01400156,ACC016181,CREDIT,23520
TXN01400157,ACC087367,CREDIT,3873
TXN01400158,ACC110521,TRANSFER,9698
TXN01400159,ACC066426,CREDIT,32958
TXN01400160,ACC038417,CREDIT,45946
TXN01400161,ACC079679,TRANSFER,16489
TXN01400162,ACC128131,TRANSFER,19825
TXN01400163,ACC029744,DEBIT,23797
TXN01400164,ACC106852,UPI,40276
TXN01400165,ACC089852,CREDIT,35267
TXN01400166,ACC029987,CREDIT,25783
TXN01400167,ACC064619,UPI,44173
TXN01400168,ACC063956,DEBIT,37700
TXN01400169,ACC048257,TRANSFER,45021
TXN01400170,ACC007012,CREDIT,42066
TXN01400171,ACC137740,DEBIT,582
TXN01400172,ACC114903,CREDIT,32266
TXN01400173,ACC072845,UPI,40864
TXN01400174,ACC117104,CREDIT,11805
TXN01400175,ACC132155,TRANSFER,37556
TXN01400176,ACC046041,UPI,10099
TXN01400177,ACC089010,CREDIT,4002
TXN01400178,ACC013239,DEBIT,1680
TXN01400179,ACC063152,TRANSFER,21902
TXN01400180,ACC015021,CREDIT,23131
TXN01400181,ACC072410,TRANSFER,29574
TXN01400182,ACC115634,TRANSFER,29291
TXN01400183,ACC088962,UPI,35580
TXN01400184,ACC029831,DEBIT,49588
TXN01400185,ACC021499,CREDIT,37098
TXN01400186,ACC040535,CREDIT,30340
TXN01400187,ACC137666,UPI,32615
TXN01400188,ACC059827,UPI,17912
TXN01400189,ACC011318,UPI,3569
TXN01400190,ACC140334,TRANSFER,31153
TXN01400191,ACC146307,DEBIT,43457
TXN01400192,ACC057104,TRANSFER,11365
TXN01400193,ACC022342,CREDIT,13763
TXN01400194,ACC045431,UPI,26855
TXN01400195,ACC049338,TRANSFER,8834
TXN01400196,ACC022591,UPI,46573
TXN01400197,ACC051571,TRANSFER,24173
TXN01400198,ACC143942,TRANSFER,8095
TXN01400199,ACC059209,DEBIT,37897
TXN01400200,ACC079195,DEBIT,30626
TXN01400201,ACC037499,TRANSFER,6941
TXN01400202,ACC061327,TRANSFER,40253
TXN01400203,ACC071780,CREDIT,7420
TXN01400204,ACC106096,UPI,20551
TXN01400205,ACC113339,TRANSFER,10802
TXN01400206,ACC112845,TRANSFER,16097
TXN01400207,ACC108001,CREDIT,35331
TXN01400208,ACC120964,CREDIT,27341
TXN01400209,ACC093243,CREDIT,14443
TXN01400210,ACC120900,UPI,15553
TXN01400211,ACC031054,CREDIT,43762
TXN01400212,ACC096250,DEBIT,29853
TXN01400213,ACC113738,CREDIT,39127
TXN01400214,ACC075341,DEBIT,47819
TXN01400215,ACC087751,CREDIT,14723
TXN01400216,ACC116194,TRANSFER,30739
TXN01400217,ACC015284,UPI,6949
TXN01400218,ACC002394,TRANSFER,20932
TXN01400219,ACC027538,DEBIT,23061
TXN01400220,ACC005576,CREDIT,16582
TXN01400221,ACC040018,CREDIT,46432
TXN01400222,ACC003010,UPI,3471
TXN01400223,ACC041069,UPI,7300
TXN01400224,ACC135253,CREDIT,36055
TXN01400225,ACC095087,DEBIT,36783
TXN01400226,ACC132389,DEBIT,29837
TXN01400227,ACC085486,CREDIT,20834
TXN01400228,ACC059618,TRANSFER,44407
TXN01400229,ACC054164,DEBIT,12993
TXN01400230,ACC073905,TRANSFER,30476
TXN01400231,ACC148828,DEBIT,2206
TXN01400232,ACC031200,UPI,21137
TXN01400233,ACC073803,DEBIT,25367
TXN01400234,ACC013979,UPI,34245
TXN01400235,ACC008100,UPI,47376
TXN01400236,ACC074208,DEBIT,30200
TXN01400237,ACC140645,DEBIT,45964
TXN01400238,ACC129601,CREDIT,5948
TXN01400239,ACC015112,TRANSFER,7041
TXN01400240,ACC143667,UPI,20975
TXN01400241,ACC004967,TRANSFER,39213
TXN01400242,ACC053181,CREDIT,27914
TXN01400243,ACC010468,DEBIT,3645
TXN01400244,ACC013049,TRANSFER,40406
TXN01400245,ACC089595,DEBIT,13193
TXN01400246,ACC140977,UPI,32117
TXN01400247,ACC092892,DEBIT,25069
TXN01400248,ACC055932,DEBIT,8674
TXN01400249,ACC024109,DEBIT,46577
TXN01400250,ACC055302,UPI,5244
TXN01400251,ACC120289,UPI,37591
TXN01400252,ACC076805,UPI,15932
TXN01400253,ACC031144,TRANSFER,46595
TXN01400254,ACC026909,UPI,46183
TXN01400255,ACC112438,CREDIT,7345
TXN01400256,ACC047878,TRANSFER,49883
TXN01400257,ACC081619,CREDIT,24614
TXN01400258,ACC014076,CREDIT,23848
TXN01400259,ACC042468,CREDIT,26686
TXN01400260,ACC109868,TRANSFER,27137
TXN01400261,ACC124853,CREDIT,32901
TXN01400262,ACC017969,TRANSFER,22218
TXN01400263,ACC022173,CREDIT,10854
TXN01400264,ACC003584,TRANSFER,26869
TXN01400265,ACC137291,TRANSFER,16492
TXN01400266,ACC119197,DEBIT,37966
TXN01400267,ACC140400,UPI,23072
TXN01400268,ACC095822,CREDIT,8595
TXN01400269,ACC110597,DEBIT,16693
TXN01400270,ACC039922,DEBIT,44415
TXN01400271,ACC033713,UPI,17258
TXN01400272,ACC144183,TRANSFER,16222
TXN01400273,ACC126060,DEBIT,41687
TXN01400274,ACC097993,CREDIT,4688
TXN01400275,ACC049744,UPI,14837
TXN01400276,ACC082706,CREDIT,38786
TXN01400277,ACC082096,CREDIT,2470
TXN01400278,ACC080610,CREDIT,19105
TXN01400279,ACC004002,DEBIT,12937
TXN01400280,ACC068173,TRANSFER,48944
TXN01400281,ACC147154,DEBIT,4382
TXN01400282,ACC120860,CREDIT,6674
TXN01400283,ACC045249,DEBIT,10327
TXN01400284,ACC066910,UPI,43031
TXN01400285,ACC038527,DEBIT,42909
TXN01400286,ACC147458,DEBIT,41041
TXN01400287,ACC045521,CREDIT,2130
TXN01400288,ACC055042,UPI,39307
TXN01400289,ACC086736,TRANSFER,16164
TXN01400290,ACC034612,CREDIT,1850
TXN01400291,ACC056429,UPI,28312
TXN01400292,ACC077360,CREDIT,37764
TXN01400293,ACC008888,UPI,25450
TXN01400294,ACC049641,DEBIT,41826
TXN01400295,ACC138831,TRANSFER,24854
TXN01400296,ACC090531,UPI,19490
TXN01400297,ACC060281,TRANSFER,11884
TXN01400298,ACC126784,TRANSFER,26269
TXN01400299,ACC027798,UPI,33581
TXN01400300,ACC032243,CREDIT,22886
TXN01400301,ACC125558,DEBIT,40896
TXN01400302,ACC027750,DEBIT,43025
TXN01400303,ACC012888,UPI,39897
TXN01400304,ACC131509,TRANSFER,34419
TXN01400305,ACC027885,DEBIT,28164
TXN01400306,ACC101792,TRANSFER,47368
TXN01400307,ACC140325,UPI,15810
TXN01400308,ACC013653,UPI,42060
TXN01400309,ACC104534,UPI,15623
TXN01400310,ACC101324,CREDIT,4351
TXN01400311,ACC030264,CREDIT,19745
TXN01400312,ACC143960,TRANSFER,21944
TXN01400313,ACC118431,UPI,37368
TXN01400314,ACC046785,UPI,8020
TXN01400315,ACC115569,UPI,10631
TXN01400316,ACC097842,TRANSFER,44118
TXN01400317,ACC077814,CREDIT,35748
TXN01400318,ACC036684,UPI,16774
TXN01400319,ACC061368,UPI,47732
TXN01400320,ACC113634,TRANSFER,19050
TXN01400321,ACC095398,TRANSFER,20189
TXN01400322,ACC104592,UPI,20787
TXN01400323,ACC060280,UPI,20240
TXN01400324,ACC114106,CREDIT,38327
TXN01400325,ACC081726,UPI,9928
TXN01400326,ACC055357,CREDIT,43080
TXN01400327,ACC089545,UPI,1097
TXN01400328,ACC054171,CREDIT,23593
TXN01400329,ACC021770,CREDIT,26723
TXN01400330,ACC019629,UPI,13577
TXN01400331,ACC024323,DEBIT,9811
TXN01400332,ACC040324,UPI,7501
TXN01400333,ACC035653,UPI,19240
TXN01400334,ACC136148,DEBIT,23305
TXN01400335,ACC004610,CREDIT,33752
TXN01400336,ACC144879,DEBIT,16125
TXN01400337,ACC052938,DEBIT,15857
TXN01400338,ACC149987,TRANSFER,27318
TXN01400339,ACC030228,DEBIT,41675
TXN01400340,ACC139451,DEBIT,430
TXN01400341,ACC077364,DEBIT,34682
TXN01400342,ACC135835,UPI,46833
TXN01400343,ACC126384,CREDIT,37931
TXN01400344,ACC129693,DEBIT,12004
TXN01400345,ACC029082,TRANSFER,8738
TXN01400346,ACC057512,UPI,19315
TXN01400347,ACC001386,UPI,4749
TXN01400348,ACC101729,CREDIT,24698
TXN01400349,ACC029935,DEBIT,11224
TXN01400350,ACC009357,TRANSFER,23747
TXN01400351,ACC037411,UPI,32089
TXN01400352,ACC069428,DEBIT,49563
TXN01400353,ACC087025,DEBIT,16169
TXN01400354,ACC019826,UPI,47628
TXN01400355,ACC127116,UPI,27375
TXN01400356,ACC047600,CREDIT,11255
TXN01400357,ACC069142,TRANSFER,6097
TXN01400358,ACC028502,DEBIT,45302
TXN01400359,ACC127363,DEBIT,3468
TXN01400360,ACC114453,CREDIT,22854
TXN01400361,ACC092621,CREDIT,16423
TXN01400362,ACC132740,CREDIT,24666
TXN01400363,ACC090301,TRANSFER,23962
TXN01400364,ACC043348,DEBIT,43522
TXN01400365,ACC099884,TRANSFER,45041
TXN01400366,ACC044755,TRANSFER,28954
TXN01400367,ACC124143,UPI,41261
TXN01400368,ACC102501,UPI,21235
TXN01400369,ACC082893,UPI,18250
TXN01400370,ACC059529,CREDIT,47222
TXN01400371,ACC045826,DEBIT,17992
TXN01400372,ACC140001,DEBIT,10145
TXN01400373,ACC144692,UPI,7165
TXN01400374,ACC074528,UPI,13746
TXN01400375,ACC130342,UPI,24509
TXN01400376,ACC019344,CREDIT,44051
TXN01400377,ACC095564,UPI,8638
TXN01400378,ACC115793,DEBIT,48783
TXN01400379,ACC054676,TRANSFER,9155
TXN01400380,ACC120205,CREDIT,33531
TXN01400381,ACC056197,DEBIT,676
TXN01400382,ACC111921,DEBIT,16445
TXN01400383,ACC137503,UPI,13660
TXN01400384,ACC107634,UPI,32073
TXN01400385,ACC106016,UPI,26940
TXN01400386,ACC096631,TRANSFER,945
TXN01400387,ACC023163,CREDIT,42782
TXN01400388,ACC144903,UPI,15140
TXN01400389,ACC047638,CREDIT,24097
TXN01400390,ACC036614,DEBIT,463
TXN01400391,ACC044523,UPI,28309
TXN01400392,ACC080634,TRANSFER,176
TXN01400393,ACC054921,DEBIT,33062
TXN01400394,ACC148656,TRANSFER,9449
TXN01400395,ACC085791,TRANSFER,41232
TXN01400396,ACC025593,TRANSFER,13177
TXN01400397,ACC127163,CREDIT,17919
TXN01400398,ACC050282,TRANSFER,26425
TXN01400399,ACC123592,DEBIT,16948
TXN01400400,ACC004473,TRANSFER,40884
TXN01400401,ACC051817,UPI,46554
TXN01400402,ACC144657,UPI,28468
TXN01400403,ACC001767,CREDIT,44090
TXN01400404,ACC145848,UPI,39321
TXN01400405,ACC010338,CREDIT,21318
TXN01400406,ACC003009,TRANSFER,8247
TXN01400407,ACC049112,TRANSFER,25622
TXN01400408,ACC009393,DEBIT,34719
TXN01400409,ACC059212,DEBIT,13327
TXN01400410,ACC084811,TRANSFER,18949
TXN01400411,ACC003994,CREDIT,5932
TXN01400412,ACC048868,UPI,21302
TXN01400413,ACC146064,DEBIT,46936
TXN01400414,ACC077106,UPI,19274
TXN01400415,ACC057461,DEBIT,22963
TXN01400416,ACC108734,UPI,14365
TXN01400417,ACC021050,UPI,44496
TXN01400418,ACC149700,UPI,38682
TXN01400419,ACC119338,CREDIT,22675
TXN01400420,ACC003376,CREDIT,4396
TXN01400421,ACC018421,UPI,30848
TXN01400422,ACC134122,TRANSFER,38210
TXN01400423,ACC064600,DEBIT,39138
TXN01400424,ACC058152,UPI,17726
TXN01400425,ACC111609,CREDIT,46511
TXN01400426,ACC120394,UPI,9797
TXN01400427,ACC006289,TRANSFER,34171
TXN01400428,ACC068753,TRANSFER,37248
TXN01400429,ACC092593,CREDIT,46170
TXN01400430,ACC044290,TRANSFER,14131
TXN01400431,ACC119595,TRANSFER,19481
TXN01400432,ACC123158,UPI,12011
TXN01400433,ACC021502,TRANSFER,14285
TXN01400434,ACC143573,DEBIT,24007
TXN01400435,ACC134380,TRANSFER,29630
TXN01400436,ACC071189,DEBIT,4760
TXN01400437,ACC138643,CREDIT,4959
TXN01400438,ACC139424,CREDIT,47696
TXN01400439,ACC127750,DEBIT,35919
TXN01400440,ACC041363,DEBIT,19807
TXN01400441,ACC104197,CREDIT,25927
TXN01400442,ACC145074,TRANSFER,14413
TXN01400443,ACC041017,DEBIT,30815
TXN01400444,ACC106358,TRANSFER,27913
TXN01400445,ACC005324,CREDIT,23146
TXN01400446,ACC009754,DEBIT,12478
TXN01400447,ACC057486,UPI,22695
TXN01400448,ACC008571,UPI,11241
TXN01400449,ACC053639,TRANSFER,15392
TXN01400450,ACC052045,UPI,45720
TXN01400451,ACC127395,DEBIT,42509
TXN01400452,ACC027962,CREDIT,5087
TXN01400453,ACC142139,DEBIT,25747
TXN01400454,ACC113054,CREDIT,1395
TXN01400455,ACC012777,DEBIT,40901
TXN01400456,ACC146776,UPI,2658
TXN01400457,ACC065846,DEBIT,20049
TXN01400458,ACC084856,DEBIT,20263
TXN01400459,ACC037496,DEBIT,27225
TXN01400460,ACC120075,TRANSFER,40351
TXN01400461,ACC092419,DEBIT,182
TXN01400462,ACC143875,CREDIT,7383
TXN01400463,ACC108283,UPI,24432
TXN01400464,ACC006083,UPI,14730
TXN01400465,ACC122577,TRANSFER,608
TXN01400466,ACC142226,UPI,35303
TXN01400467,ACC024119,CREDIT,35397
TXN01400468,ACC032581,CREDIT,24777
TXN01400469,ACC094630,CREDIT,41824
TXN01400470,ACC149404,UPI,22923
TXN01400471,ACC118232,DEBIT,23068
TXN01400472,ACC040895,TRANSFER,38477
TXN01400473,ACC021429,CREDIT,2746
TXN01400474,ACC149009,TRANSFER,44762
TXN01400475,ACC035451,CREDIT,12343
TXN01400476,ACC018565,DEBIT,40536
TXN01400477,ACC076202,UPI,44816
TXN01400478,ACC001154,DEBIT,29023
TXN01400479,ACC054201,DEBIT,28982
TXN01400480,ACC069929,DEBIT,46767
TXN01400481,ACC038266,TRANSFER,10669
TXN01400482,ACC088847,CREDIT,40351
TXN01400483,ACC043384,TRANSFER,34040
TXN01400484,ACC004675,DEBIT,46340
TXN01400485,ACC146529,DEBIT,42093
TXN01400486,ACC023124,DEBIT,5451
TXN01400487,ACC049615,CREDIT,44802
TXN01400488,ACC000370,DEBIT,16852
TXN01400489,ACC138206,CREDIT,24870
TXN01400490,ACC077715,UPI,26643
TXN01400491,ACC149583,DEBIT,37860
TXN01400492,ACC129597,CREDIT,3006
TXN01400493,ACC090818,UPI,23865
TXN01400494,ACC017959,UPI,37153
TXN01400495,ACC147085,DEBIT,26551
TXN01400496,ACC104008,DEBIT,502
TXN01400497,ACC102956,TRANSFER,42221
TXN01400498,ACC131872,CREDIT,32792
TXN01400499,ACC146687,CREDIT,14540
TXN01400500,ACC023838,CREDIT,48397
TXN01400501,ACC082695,DEBIT,13568
TXN01400502,ACC131729,UPI,46762
TXN01400503,ACC039137,TRANSFER,36720
TXN01400504,ACC082509,DEBIT,49695
TXN01400505,ACC101255,UPI,29009
TXN01400506,ACC054059,DEBIT,46324
TXN01400507,ACC057061,TRANSFER,40547
TXN01400508,ACC016763,TRANSFER,29427
TXN01400509,ACC023962,TRANSFER,25832
TXN01400510,ACC025314,TRANSFER,49812
TXN01400511,ACC026826,UPI,41894
TXN01400512,ACC080546,TRANSFER,35500
TXN01400513,ACC128330,CREDIT,21301
TXN01400514,ACC099236,TRANSFER,23932
TXN01400515,ACC125841,DEBIT,45600
TXN01400516,ACC092412,DEBIT,1344
TXN01400517,ACC039169,CREDIT,268
TXN01400518,ACC056340,UPI,20862
TXN01400519,ACC148430,TRANSFER,31956
TXN01400520,ACC044001,CREDIT,29386
TXN01400521,ACC005975,CREDIT,20057
TXN01400522,ACC036799,DEBIT,47855
TXN01400523,ACC108407,DEBIT,16344
TXN01400524,ACC103188,TRANSFER,35787
TXN01400525,ACC114238,TRANSFER,48449
TXN01400526,ACC063494,CREDIT,47208
TXN01400527,ACC091754,CREDIT,24427
TXN01400528,ACC038062,TRANSFER,35460
TXN01400529,ACC137105,TRANSFER,5189
TXN01400530,ACC065605,UPI,33721
TXN01400531,ACC093311,CREDIT,35043
TXN01400532,ACC091207,CREDIT,49413
TXN01400533,ACC019478,CREDIT,11026
TXN01400534,ACC125618,DEBIT,13215
TXN01400535,ACC013275,DEBIT,16317
TXN01400536,ACC014872,TRANSFER,15380
TXN01400537,ACC009231,TRANSFER,17190
TXN01400538,ACC044602,TRANSFER,22752
TXN01400539,ACC089628,DEBIT,18539
TXN01400540,ACC074679,CREDIT,3164
TXN01400541,ACC145546,DEBIT,25159
TXN01400542,ACC148509,CREDIT,33657
TXN01400543,ACC065272,UPI,30026
TXN01400544,ACC141690,TRANSFER,36959
TXN01400545,ACC062142,UPI,39611
TXN01400546,ACC103382,DEBIT,32053
TXN01400547,ACC136648,CREDIT,11235
TXN01400548,ACC078452,DEBIT,36575
TXN01400549,ACC031015,UPI,43521
TXN01400550,ACC077950,CREDIT,21335
TXN01400551,ACC063794,TRANSFER,32542
TXN01400552,ACC011818,TRANSFER,2424
TXN01400553,ACC061837,CREDIT,38541
TXN01400554,ACC140747,CREDIT,12484
TXN01400555,ACC031878,TRANSFER,25786
TXN01400556,ACC026445,DEBIT,17585
TXN01400557,ACC026913,DEBIT,49949
TXN01400558,ACC098656,CREDIT,35805
TXN01400559,ACC058491,UPI,42213
TXN01400560,ACC067718,UPI,11374
TXN01400561,ACC108771,TRANSFER,32437
TXN01400562,ACC124684,CREDIT,13327
TXN01400563,ACC030572,CREDIT,17961
TXN01400564,ACC136150,DEBIT,23600
TXN01400565,ACC046093,TRANSFER,5577
TXN01400566,ACC091299,DEBIT,2733
TXN01400567,ACC073563,UPI,48890
TXN01400568,ACC065646,DEBIT,45702
TXN01400569,ACC101630,UPI,16334
TXN01400570,ACC018734,UPI,47229
TXN01400571,ACC108315,UPI,29574
TXN01400572,ACC022063,CREDIT,7306
TXN01400573,ACC089906,DEBIT,2646
TXN01400574,ACC028368,UPI,39408
TXN01400575,ACC113837,TRANSFER,3811
TXN01400576,ACC071904,TRANSFER,19957
TXN01400577,ACC066341,TRANSFER,35192
TXN01400578,ACC118213,UPI,1344
TXN01400579,ACC068698,CREDIT,47798
TXN01400580,ACC121738,DEBIT,39101
TXN01400581,ACC012721,TRANSFER,3233
TXN01400582,ACC017089,TRANSFER,39644
TXN01400583,ACC054342,UPI,2257
TXN01400584,ACC115435,DEBIT,38372
TXN01400585,ACC015778,CREDIT,43271
TXN01400586,ACC042976,UPI,14198
TXN01400587,ACC091344,TRANSFER,18554
TXN01400588,ACC071705,UPI,42853
TXN01400589,ACC043570,DEBIT,44350
TXN01400590,ACC033144,TRANSFER,32963
TXN01400591,ACC086523,CREDIT,27655
TXN01400592,ACC140404,CREDIT,44326
TXN01400593,ACC130129,TRANSFER,45316
TXN01400594,ACC066871,DEBIT,26049
TXN01400595,ACC025209,DEBIT,26939
TXN01400596,ACC061454,TRANSFER,7770
TXN01400597,ACC060463,UPI,12766
TXN01400598,ACC106137,TRANSFER,5544
TXN01400599,ACC050084,UPI,32739
TXN01400600,ACC083753,TRANSFER,31231
TXN01400601,ACC118235,CREDIT,15159
TXN01400602,ACC086179,TRANSFER,17611
TXN01400603,ACC125854,UPI,41663
TXN01400604,ACC121643,DEBIT,41277
TXN01400605,ACC079509,UPI,43634
TXN01400606,ACC012947,TRANSFER,22172
TXN01400607,ACC127021,DEBIT,35165
TXN01400608,ACC141486,DEBIT,12664
TXN01400609,ACC145705,UPI,34953
TXN01400610,ACC016098,DEBIT,30759
TXN01400611,ACC116607,UPI,28936
TXN01400612,ACC024794,UPI,36596
TXN01400613,ACC138064,TRANSFER,2550
TXN01400614,ACC137782,CREDIT,22019
TXN01400615,ACC135657,DEBIT,19048
TXN01400616,ACC003404,CREDIT,46257
TXN01400617,ACC031424,TRANSFER,20338
TXN01400618,ACC013269,DEBIT,1948
TXN01400619,ACC068568,TRANSFER,8882
TXN01400620,ACC030517,DEBIT,4070
TXN01400621,ACC029955,UPI,33927
TXN01400622,ACC034928,TRANSFER,29490
TXN01400623,ACC006053,CREDIT,47641
TXN01400624,ACC118790,DEBIT,34373
TXN01400625,ACC043848,DEBIT,26638
TXN01400626,ACC109236,CREDIT,38892
TXN01400627,ACC022154,UPI,44907
TXN01400628,ACC087173,UPI,5781
TXN01400629,ACC042007,DEBIT,28904
TXN01400630,ACC149172,UPI,22630
TXN01400631,ACC028882,TRANSFER,24650
TXN01400632,ACC052371,CREDIT,41528
TXN01400633,ACC118707,TRANSFER,38684
TXN01400634,ACC129400,TRANSFER,47518
TXN01400635,ACC143800,DEBIT,35547
TXN01400636,ACC090041,UPI,43941
TXN01400637,ACC033441,UPI,34704
TXN01400638,ACC112485,CREDIT,10359
TXN01400639,ACC144040,UPI,37597
TXN01400640,ACC038141,UPI,21573
TXN01400641,ACC138472,TRANSFER,21666
TXN01400642,ACC142339,CREDIT,33952
