transaction_id,account_id,transaction_type,amount
TXN00400262,ACC006744,DEBIT,46883
TXN00400263,ACC111032,DEBIT,22663
TXN00400264,ACC091671,UPI,43504
TXN00400265,ACC139624,UPI,44789
TXN00400266,ACC007786,DEBIT,1205
TXN00400267,ACC066278,DEBIT,36847
TXN00400268,ACC109280,UPI,10422
TXN00400269,ACC111912,UPI,16128
TXN00400270,ACC122651,TRANSFER,13298
TXN00400271,ACC141810,CREDIT,39807
TXN00400272,ACC117547,CREDIT,42494
TXN00400273,ACC109440,TRANSFER,9064
TXN00400274,ACC006210,DEBIT,33407
TXN00400275,ACC004856,DEBIT,24053
TXN00400276,ACC098629,UPI,41193
TXN00400277,ACC024667,DEBIT,20334
TXN00400278,ACC094208,UPI,35465
TXN00400279,ACC036216,UPI,22512
TXN00400280,ACC128123,TRANSFER,11681
TXN00400281,ACC046908,DEBIT,32994
TXN00400282,ACC106227,CREDIT,4057
TXN00400283,ACC028054,CREDIT,43241
TXN00400284,ACC043938,CREDIT,4840
TXN00400285,ACC109129,DEBIT,30256
TXN00400286,ACC084445,TRANSFER,13105
TXN00400287,ACC068190,UPI,15618
TXN00400288,ACC116200,DEBIT,21891
TXN00400289,ACC017342,CREDIT,34344
TXN00400290,ACC145930,TRANSFER,40361
TXN00400291,ACC107727,TRANSFER,5469
TXN00400292,ACC014230,DEBIT,27777
TXN00400293,ACC022256,DEBIT,12897
TXN00400294,ACC092690,DEBIT,9015
TXN00400295,ACC120523,CREDIT,37012
TXN00400296,ACC074170,TRANSFER,40013
TXN00400297,ACC126552,DEBIT,22004
TXN00400298,ACC100965,UPI,31053
TXN00400299,ACC143452,CREDIT,19765
TXN00400300,ACC068828,DEBIT,1707
TXN00400301,ACC087408,TRANSFER,24093
TXN00400302,ACC146884,DEBIT,12576
TXN00400303,ACC067998,DEBIT,37805
TXN00400304,ACC038326,TRANSFER,44571
TXN00400305,ACC080654,UPI,13265
TXN00400306,ACC100065,CREDIT,34819
TXN00400307,ACC006231,TRANSFER,23398
TXN00400308,ACC034731,TRANSFER,32356
TXN00400309,ACC015973,TRANSFER,4355
TXN00400310,ACC062926,CREDIT,2497
TXN00400311,ACC125300,TRANSFER,24778
TXN00400312,ACC033562,DEBIT,1108
TXN00400313,ACC115180,CREDIT,21368
TXN00400314,ACC136167,UPI,17410
TXN00400315,ACC059220,CREDIT,19952
TXN00400316,ACC047988,DEBIT,10683
TXN00400317,ACC106066,UPI,3521
TXN00400318,ACC007580,CREDIT,26470
TXN00400319,ACC145014,DEBIT,29631
TXN00400320,ACC064150,CREDIT,35882
TXN00400321,ACC082785,UPI,34208
TXN00400322,ACC127911,DEBIT,14177
TXN00400323,ACC045872,UPI,22558
TXN00400324,ACC116085,CREDIT,49322
TXN00400325,ACC114832,UPI,14456
TXN00400326,ACC137124,CREDIT,44471
TXN00400327,ACC080630,UPI,26536
TXN00400328,ACC027649,UPI,44121
TXN00400329,ACC011762,TRANSFER,22871
TXN00400330,ACC081890,TRANSFER,46793
TXN00400331,ACC139065,CREDIT,15597
TXN00400332,ACC012936,CREDIT,22927
TXN00400333,ACC105133,TRANSFER,16186
TXN00400334,ACC089591,UPI,29402
TXN00400335,ACC125606,CREDIT,30385
TXN00400336,ACC085443,CREDIT,20291
TXN00400337,ACC109931,CREDIT,42342
TXN00400338,ACC053138,UPI,23034
TXN00400339,ACC057503,UPI,7853
TXN00400340,ACC063930,DEBIT,2744
TXN00400341,ACC149464,TRANSFER,30913
TXN00400342,ACC089642,CREDIT,31779
TXN00400343,ACC063080,UPI,39778
TXN00400344,ACC131091,CREDIT,34505
TXN00400345,ACC069613,TRANSFER,13139
TXN00400346,ACC090764,TRANSFER,18805
TXN00400347,ACC112610,UPI,24114
TXN00400348,ACC045003,TRANSFER,38938
TXN00400349,ACC041580,DEBIT,22667
TXN00400350,ACC020024,TRANSFER,28984
TXN00400351,ACC008290,UPI,19025
TXN00400352,ACC079476,DEBIT,8501
TXN00400353,ACC126465,DEBIT,6100
TXN00400354,ACC144909,TRANSFER,26588
TXN00400355,ACC059943,DEBIT,49265
TXN00400356,ACC013861,DEBIT,15636
TXN00400357,ACC094977,DEBIT,2623
TXN00400358,ACC110281,DEBIT,40536
TXN00400359,ACC091132,UPI,29317
TXN00400360,ACC080918,CREDIT,49169
TXN00400361,ACC029029,CREDIT,46506
TXN00400362,ACC049749,CREDIT,39365
TXN00400363,ACC057646,CREDIT,2807
TXN00400364,ACC145505,TRANSFER,27632
TXN00400365,ACC011533,CREDIT,25525
TXN00400366,ACC083500,DEBIT,20309
TXN00400367,ACC115306,TRANSFER,18704
TXN00400368,ACC141790,UPI,37649
TXN00400369,ACC085625,DEBIT,37085
TXN00400370,ACC136719,DEBIT,32550
TXN00400371,ACC124493,DEBIT,48153
TXN00400372,ACC045278,TRANSFER,22558
TXN00400373,ACC101493,UPI,6205
TXN00400374,ACC135764,TRANSFER,39942
TXN00400375,ACC064454,DEBIT,37891
TXN00400376,ACC124777,UPI,17495
TXN00400377,ACC076737,TRANSFER,16104
TXN00400378,ACC097505,DEBIT,14903
TXN00400379,ACC125088,DEBIT,21636
TXN00400380,ACC090727,TRANSFER,25593
TXN00400381,ACC136498,TRANSFER,15779
TXN00400382,ACC075360,UPI,16076
TXN00400383,ACC024357,CREDIT,9711
TXN00400384,ACC002792,DEBIT,29065
TXN00400385,ACC076683,UPI,24335
TXN00400386,ACC097541,CREDIT,36847
TXN00400387,ACC077425,DEBIT,26830
TXN00400388,ACC003850,TRANSFER,34472
TXN00400389,ACC069160,TRANSFER,14254
TXN00400390,ACC060912,UPI,4825
TXN00400391,ACC135802,TRANSFER,17646
TXN00400392,ACC133162,TRANSFER,47656
TXN00400393,ACC140007,UPI,17946
TXN00400394,ACC047215,CREDIT,35420
TXN00400395,ACC020788,TRANSFER,30004
TXN00400396,ACC142446,UPI,10100
TXN00400397,ACC059392,UPI,27098
TXN00400398,ACC116617,DEBIT,46486
TXN00400399,ACC045724,CREDIT,21211
TXN00400400,ACC035109,UPI,25982
TXN00400401,ACC092330,DEBIT,1982
TXN00400402,ACC078785,DEBIT,36990
TXN00400403,ACC031170,TRANSFER,2078
TXN00400404,ACC077716,CREDIT,29313
TXN00400405,ACC080672,UPI,19831
TXN00400406,ACC071488,DEBIT,22543
TXN00400407,ACC085610,UPI,35557
TXN00400408,ACC119471,UPI,24360
TXN00400409,ACC134225,CREDIT,16193
TXN00400410,ACC061536,TRANSFER,42710
TXN00400411,ACC123137,DEBIT,12639
TXN00400412,ACC117798,CREDIT,21900
TXN00400413,ACC097415,TRANSFER,45085
TXN00400414,ACC066900,TRANSFER,25505
TXN00400415,ACC114655,TRANSFER,5415
TXN00400416,ACC051009,CREDIT,10656
TXN00400417,ACC034168,TRANSFER,19418
TXN00400418,ACC098353,UPI,9065
TXN00400419,ACC050041,TRANSFER,21602
TXN00400420,ACC017880,TRANSFER,48778
TXN00400421,ACC051786,CREDIT,16941
TXN00400422,ACC138479,DEBIT,244
TXN00400423,ACC137689,UPI,15057
TXN00400424,ACC112855,DEBIT,22363
TXN00400425,ACC036006,UPI,43471
TXN00400426,ACC086759,DEBIT,15521
TXN00400427,ACC007436,TRANSFER,45035
TXN00400428,ACC033669,TRANSFER,31243
TXN00400429,ACC123014,CREDIT,19552
TXN00400430,ACC125025,TRANSFER,332
TXN00400431,ACC036261,TRANSFER,36522
TXN00400432,ACC063234,UPI,6517
TXN00400433,ACC130459,TRANSFER,12160
TXN00400434,ACC073268,CREDIT,32596
TXN00400435,ACC149037,TRANSFER,36860
TXN00400436,ACC107782,UPI,6893
TXN00400437,ACC050546,DEBIT,35804
TXN00400438,ACC115012,CREDIT,41277
TXN00400439,ACC132526,TRANSFER,12265
TXN00400440,ACC095094,CREDIT,38861
TXN00400441,ACC103356,TRANSFER,32828
TXN00400442,ACC130704,UPI,6013
TXN00400443,ACC056180,UPI,48074
TXN00400444,ACC022140,CREDIT,6030
TXN00400445,ACC088569,CREDIT,45859
TXN00400446,ACC020294,UPI,19684
TXN00400447,ACC029434,DEBIT,11447
TXN00400448,ACC025886,CREDIT,8018
TXN00400449,ACC004051,DEBIT,39177
TXN00400450,ACC077773,TRANSFER,41330
TXN00400451,ACC008155,TRANSFER,49255
TXN00400452,ACC068174,TRANSFER,48073
TXN00400453,ACC099527,UPI,7921
TXN00400454,ACC075191,CREDIT,16353
TXN00400455,ACC087331,UPI,32942
TXN00400456,ACC109627,TRANSFER,30420
TXN00400457,ACC070403,TRANSFER,39199
TXN00400458,ACC139149,TRANSFER,4966
TXN00400459,ACC010208,TRANSFER,11480
TXN00400460,ACC071465,UPI,40068
TXN00400461,ACC091757,CREDIT,33297
TXN00400462,ACC141935,CREDIT,26075
TXN00400463,ACC017410,TRANSFER,771
TXN00400464,ACC053416,UPI,23043
TXN00400465,ACC061987,DEBIT,29240
TXN00400466,ACC065130,UPI,29040
TXN00400467,ACC131883,TRANSFER,33263
TXN00400468,ACC120348,CREDIT,4946
TXN00400469,ACC121971,TRANSFER,38127
TXN00400470,ACC093007,TRANSFER,41999
TXN00400471,ACC098320,TRANSFER,5235
TXN00400472,ACC036806,DEBIT,9595
TXN00400473,ACC059089,UPI,1299
TXN00400474,ACC001584,DEBIT,29684
TXN00400475,ACC080208,UPI,39987
TXN00400476,ACC125367,UPI,7481
TXN00400477,ACC003079,CREDIT,16332
TXN00400478,ACC014626,UPI,27011
TXN00400479,ACC148500,DEBIT,36076
TXN00400480,ACC021247,DEBIT,18579
TXN00400481,ACC011797,CREDIT,32554
TXN00400482,ACC064200,UPI,30159
TXN00400483,ACC002808,UPI,30719
TXN00400484,ACC084832,DEBIT,28045
TXN00400485,ACC084131,TRANSFER,16549
TXN00400486,ACC037719,UPI,37324
TXN00400487,ACC043307,UPI,12692
TXN00400488,ACC056588,DEBIT,23845
TXN00400489,ACC130087,UPI,23515
TXN00400490,ACC035695,DEBIT,15191
TXN00400491,ACC089656,DEBIT,16208
TXN00400492,ACC127488,UPI,32638
TXN00400493,ACC138687,DEBIT,21167
TXN00400494,ACC007775,UPI,33143
TXN00400495,ACC063149,DEBIT,11494
TXN00400496,ACC112364,DEBIT,27825
TXN00400497,ACC009085,DEBIT,45851
TXN00400498,ACC046267,TRANSFER,17555
TXN00400499,ACC001029,UPI,10330
TXN00400500,ACC090766,CREDIT,7679
TXN00400501,ACC107064,DEBIT,6357
TXN00400502,ACC018236,CREDIT,30896
TXN00400503,ACC139354,TRANSFER,685
TXN00400504,ACC096817,DEBIT,24767
TXN00400505,ACC024968,TRANSFER,6425
TXN00400506,ACC074188,DEBIT,9885
TXN00400507,ACC113451,UPI,11060
TXN00400508,ACC084094,TRANSFER,37035
TXN00400509,ACC068659,TRANSFER,40381
TXN00400510,ACC048991,CREDIT,9511
TXN00400511,ACC110041,TRANSFER,13055
TXN00400512,ACC145706,CREDIT,48750
TXN00400513,ACC129163,CREDIT,20638
TXN00400514,ACC106103,DEBIT,34177
TXN00400515,ACC080083,TRANSFER,45484
TXN00400516,ACC076836,UPI,10099
TXN00400517,ACC012317,DEBIT,45866
TXN00400518,ACC046144,TRANSFER,36555
TXN00400519,ACC116862,CREDIT,4509
TXN00400520,ACC006506,UPI,48337
TXN00400521,ACC012161,UPI,46608
TXN00400522,ACC146576,TRANSFER,1279
TXN00400523,ACC027001,CREDIT,26897
TXN00400524,ACC033497,CREDIT,13328
TXN00400525,ACC001938,DEBIT,34737
TXN00400526,ACC148362,UPI,20094
TXN00400527,ACC078928,DEBIT,3996
TXN00400528,ACC107768,TRANSFER,15129
TXN00400529,ACC105557,CREDIT,22180
TXN00400530,ACC056858,DEBIT,45034
TXN00400531,ACC096286,TRANSFER,19472
TXN00400532,ACC006318,TRANSFER,43999
TXN00400533,ACC062240,TRANSFER,20302
TXN00400534,ACC037052,CREDIT,33163
TXN00400535,ACC050281,UPI,29905
TXN00400536,ACC032665,TRANSFER,10009
TXN00400537,ACC085241,UPI,10897
TXN00400538,ACC129218,TRANSFER,24323
TXN00400539,ACC000498,DEBIT,49160
TXN00400540,ACC052573,CREDIT,22853
TXN00400541,ACC072781,TRANSFER,43060
TXN00400542,ACC066532,TRANSFER,18978
TXN00400543,ACC013116,DEBIT,17023
TXN00400544,ACC142314,TRANSFER,19521
TXN00400545,ACC063874,DEBIT,20930
TXN00400546,ACC096922,TRANSFER,5773
TXN00400547,ACC113397,TRANSFER,42895
TXN00400548,ACC072454,CREDIT,43312
TXN00400549,ACC018856,DEBIT,27375
TXN00400550,ACC092220,DEBIT,9952
TXN00400551,ACC116445,CREDIT,15916
TXN00400552,ACC086274,UPI,44074
TXN00400553,ACC019081,UPI,19199
TXN00400554,ACC093366,TRANSFER,41756
TXN00400555,ACC052843,DEBIT,47363
TXN00400556,ACC097835,DEBIT,30981
TXN00400557,ACC097788,CREDIT,24292
TXN00400558,ACC019448,TRANSFER,4868
TXN00400559,ACC087542,TRANSFER,32110
TXN00400560,ACC004704,DEBIT,21851
TXN00400561,ACC120767,DEBIT,26522
TXN00400562,ACC026626,UPI,16806
TXN00400563,ACC103154,DEBIT,47722
TXN00400564,ACC095610,CREDIT,42406
TXN00400565,ACC133353,CREDIT,12325
TXN00400566,ACC027774,UPI,1600
TXN00400567,ACC062503,DEBIT,33354
TXN00400568,ACC058841,CREDIT,48213
TXN00400569,ACC008325,CREDIT,4312
TXN00400570,ACC077818,CREDIT,37423
TXN00400571,ACC029612,CREDIT,6342
TXN00400572,ACC052661,DEBIT,42857
TXN00400573,ACC077202,TRANSFER,14540
TXN00400574,ACC104968,TRANSFER,40532
TXN00400575,ACC052123,CREDIT,5843
TXN00400576,ACC025083,DEBIT,43140
TXN00400577,ACC062417,DEBIT,28569
TXN00400578,ACC108270,DEBIT,6365
TXN00400579,ACC024812,TRANSFER,22983
TXN00400580,ACC096056,TRANSFER,9417
TXN00400581,ACC059298,TRANSFER,7950
TXN00400582,ACC006982,UPI,31054
TXN00400583,ACC054266,TRANSFER,13450
TXN00400584,ACC105568,TRANSFER,3592
TXN00400585,ACC147507,TRANSFER,12621
TXN00400586,ACC023275,TRANSFER,18739
TXN00400587,ACC143872,DEBIT,19307
TXN00400588,ACC010495,TRANSFER,15946
TXN00400589,ACC004421,CREDIT,11714
TXN00400590,ACC013540,TRANSFER,2864
TXN00400591,ACC014199,UPI,28388
TXN00400592,ACC027736,DEBIT,5282
TXN00400593,ACC001087,DEBIT,33838
TXN00400594,ACC003251,UPI,10994
TXN00400595,ACC110935,DEBIT,37205
TXN00400596,ACC128280,TRANSFER,49280
TXN00400597,ACC057927,CREDIT,2924
TXN00400598,ACC132922,TRANSFER,48782
TXN00400599,ACC018924,TRANSFER,10447
TXN00400600,ACC139265,CREDIT,48455
TXN00400601,ACC014784,CREDIT,44793
TXN00400602,ACC070712,DEBIT,33379
TXN00400603,ACC117320,TRANSFER,25876
TXN00400604,ACC073153,CREDIT,40796
TXN00400605,ACC137858,TRANSFER,3208
TXN00400606,ACC148868,DEBIT,8993
TXN00400607,ACC114649,DEBIT,11205
TXN00400608,ACC055172,DEBIT,30149
TXN00400609,ACC123725,TRANSFER,25844
TXN00400610,ACC016352,DEBIT,37
TXN00400611,ACC090934,UPI,5673
TXN00400612,ACC000481,DEBIT,42618
TXN00400613,ACC142989,TRANSFER,27470
TXN00400614,ACC022730,DEBIT,16657
TXN00400615,ACC015153,CREDIT,5200
TXN00400616,ACC082964,UPI,27563
TXN00400617,ACC029037,DEBIT,9853
TXN00400618,ACC064241,TRANSFER,19060
TXN00400619,ACC036890,TRANSFER,5709
TXN00400620,ACC046390,DEBIT,35547
TXN00400621,ACC105224,CREDIT,16107
TXN00400622,ACC053034,DEBIT,43508
TXN00400623,ACC061036,CREDIT,42842
TXN00400624,ACC063868,UPI,14221
TXN00400625,ACC145579,CREDIT,35733
TXN00400626,ACC065602,CREDIT,47462
TXN00400627,ACC034454,TRANSFER,8910
TXN00400628,ACC017884,DEBIT,13362
TXN00400629,ACC046687,UPI,24156
TXN00400630,ACC023760,DEBIT,47292
TXN00400631,ACC062949,CREDIT,22617
TXN00400632,ACC109579,UPI,33724
TXN00400633,ACC119552,CREDIT,41607
TXN00400634,ACC075929,TRANSFER,20180
TXN00400635,ACC112170,TRANSFER,31369
TXN00400636,ACC112121,UPI,15803
TXN00400637,ACC081774,CREDIT,11760
TXN00400638,ACC013175,CREDIT,11871
TXN00400639,ACC112493,UPI,40746
TXN00400640,ACC028224,CREDIT,773
